,35003
2019-05-30,0.048
2019-05-31,0.046
2019-06-01,0.044000000000000004
2019-06-02,0.042
2019-06-03,0.04
2019-06-04,0.043
2019-06-05,0.046
2019-06-06,0.045
2019-06-07,0.046
2019-06-08,0.046
2019-06-09,0.046
2019-06-10,0.052000000000000005
2019-06-11,0.054000000000000006
2019-06-12,0.06
2019-06-13,0.063
2019-06-14,0.055
2019-06-15,0.052000000000000005
2019-06-16,0.046
2019-06-17,0.044000000000000004
2019-06-18,0.05
2019-06-19,0.06
2019-06-20,0.06
2019-06-21,0.059000000000000004
2019-06-22,0.054000000000000006
2019-06-23,0.049
2019-06-24,0.048
2019-06-25,0.054000000000000006
2019-06-26,0.053
2019-06-27,0.05
2019-06-28,0.05
2019-07-03,0.038
2019-07-04,0.037000000000000005
2019-07-05,0.038
2019-07-06,0.038
2019-07-07,0.040999999999999995
2019-07-08,0.039
2019-07-09,0.040999999999999995
2019-07-10,0.04
2019-07-11,0.042
2019-07-12,0.040999999999999995
2019-07-13,0.039
2019-07-14,0.038
2019-07-15,0.039
2019-07-16,0.039
2019-07-17,0.037000000000000005
2019-07-18,0.037000000000000005
2019-07-19,0.040999999999999995
2019-07-20,0.044000000000000004
2019-07-21,0.04
2019-07-22,0.037000000000000005
2019-07-23,0.036000000000000004
2019-07-24,0.035
2019-07-25,0.031
2019-07-26,0.031
2019-07-27,0.043
2019-07-28,0.064
2019-07-29,0.06
2019-07-30,0.052000000000000005
2019-07-31,0.044000000000000004
