,34010
2019-01-06,0.243
2019-01-07,0.237
2019-01-08,0.23800000000000002
2019-01-09,0.249
2019-01-10,0.248
2019-01-11,0.237
2019-01-12,0.23399999999999999
2019-01-13,0.239
2019-01-14,0.233
2019-01-15,0.218
2019-01-16,0.226
2019-01-17,0.23399999999999999
2019-01-18,0.218
2019-01-19,0.201
2019-01-20,0.191
2019-01-21,0.20199999999999999
2019-01-22,0.261
2019-01-23,0.265
2019-01-24,0.244
2019-01-25,0.23399999999999999
2019-01-26,0.244
2019-01-27,0.311
2019-01-28,0.312
2019-01-29,0.325
2019-01-30,0.418
2019-01-31,0.466
2019-02-01,0.46399999999999997
2019-02-02,0.41
2019-02-03,0.39
2019-02-04,0.605
2019-02-05,0.885
2019-02-06,1.33
2019-02-07,1.74
2019-02-08,1.48
2019-02-09,1.15
2019-02-10,1.61
2019-02-11,2.48
2019-02-12,1.5
2019-02-13,1.08
2019-02-14,0.805
2019-02-15,0.648
2019-02-16,0.5720000000000001
2019-02-17,0.507
2019-02-18,0.45
2019-02-19,0.408
2019-02-20,0.3670000000000001
2019-02-21,0.345
2019-02-22,0.324
2019-02-23,0.304
2019-02-24,0.292
2019-02-25,0.285
2019-02-26,0.263
2019-02-27,0.261
2019-02-28,0.26899999999999996
2019-03-01,0.262
2019-03-02,0.259
2019-03-03,0.317
2019-03-04,0.301
2019-03-05,0.268
2019-03-06,0.342
2019-03-07,0.35600000000000004
2019-03-08,0.336
2019-03-09,0.342
2019-03-10,1.06
2019-03-11,1.34
2019-03-12,1.21
2019-03-13,1.77
2019-03-14,1.36
2019-03-15,1.06
2019-03-16,1.12
2019-03-17,1.07
2019-03-18,0.7490000000000001
2019-03-19,0.5489999999999999
2019-03-20,0.47100000000000003
2019-03-21,0.42200000000000004
2019-03-22,0.395
2019-03-23,0.3670000000000001
2019-03-24,0.326
2019-03-25,0.3
2019-03-26,0.253
2019-03-27,0.258
2019-03-28,0.239
2019-03-29,0.24
2019-03-30,0.244
2019-03-31,0.23399999999999999
2019-04-01,0.218
2019-04-02,0.231
2019-04-03,0.24100000000000002
2019-04-04,0.252
2019-04-05,0.24
2019-04-06,0.22699999999999998
2019-04-07,0.243
2019-04-08,0.23199999999999998
2019-04-09,0.196
2019-04-10,0.205
2019-04-11,0.153
2019-04-12,0.18100000000000002
2019-04-13,0.17600000000000002
2019-04-14,0.174
2019-04-15,0.174
2019-04-16,0.172
2019-04-17,0.16899999999999998
2019-04-18,0.179
2019-04-19,0.177
2019-04-20,0.16899999999999998
2019-04-21,0.153
2019-04-22,0.14400000000000002
2019-04-23,0.14400000000000002
2019-04-24,0.141
2019-04-25,0.15
2019-04-26,0.142
2019-04-27,0.156
2019-04-28,0.159
2019-04-29,0.131
2019-04-30,0.129
2019-05-01,0.134
2019-05-02,0.145
2019-05-03,0.155
2019-05-04,0.145
2019-05-05,0.133
2019-05-06,0.135
2019-05-07,0.11900000000000001
2019-05-08,0.265
2019-05-09,0.266
2019-05-10,0.20199999999999999
2019-05-11,0.188
2019-05-12,0.17600000000000002
2019-05-13,0.13699999999999998
2019-05-14,0.126
2019-05-15,0.131
2019-05-16,0.129
2019-05-17,0.11199999999999999
2019-05-18,0.10400000000000001
2019-05-19,0.10400000000000001
2019-05-20,0.129
2019-05-21,0.122
2019-05-22,0.113
2019-05-23,0.10800000000000001
2019-05-24,0.10099999999999999
2019-05-25,0.102
2019-05-26,0.1
2019-05-27,0.10400000000000001
2019-05-28,0.113
2019-05-29,0.107
2019-05-30,0.10400000000000001
2019-05-31,0.098
2019-06-01,0.092
2019-06-02,0.08
2019-06-03,0.071
2019-06-04,0.08800000000000001
2019-06-05,0.10099999999999999
2019-06-06,0.091
2019-06-07,0.083
2019-06-08,0.125
2019-06-09,0.11800000000000001
2019-06-10,0.126
2019-06-11,0.212
2019-06-12,0.312
2019-06-13,0.603
2019-06-14,0.539
2019-06-15,0.34600000000000003
2019-06-16,0.24100000000000002
2019-06-17,0.19
2019-06-18,0.17
2019-06-19,0.20199999999999999
2019-06-20,0.307
2019-06-21,0.285
2019-06-22,0.20199999999999999
2019-06-23,0.157
2019-06-24,0.13699999999999998
2019-06-25,0.191
2019-06-26,0.212
2019-06-27,0.18
2019-06-28,0.149
2019-06-29,0.126
2019-06-30,0.11
2019-07-01,0.099
2019-07-02,0.094
2019-07-03,0.09
2019-07-04,0.08900000000000001
2019-07-05,0.081
2019-07-06,0.08
2019-07-07,0.081
2019-07-08,0.077
2019-07-09,0.077
2019-07-10,0.083
2019-07-11,0.078
2019-07-12,0.07400000000000001
2019-07-13,0.07
2019-07-14,0.068
2019-07-15,0.067
2019-07-16,0.066
2019-07-17,0.065
2019-07-18,0.066
2019-07-19,0.073
2019-07-20,0.115
2019-07-21,0.106
2019-07-22,0.083
2019-07-23,0.075
2019-07-24,0.08199999999999999
2019-07-25,0.068
2019-07-26,0.07200000000000001
2019-07-27,0.102
2019-07-28,0.177
2019-07-29,0.153
2019-07-30,0.107
2019-07-31,0.084
2019-08-01,0.07400000000000001
2019-08-02,0.069
2019-08-03,0.064
2019-08-04,0.062
2019-08-05,0.059000000000000004
2019-08-06,0.055999999999999994
2019-08-07,0.063
2019-08-08,0.066
2019-08-09,0.087
2019-08-10,0.087
2019-08-11,0.075
2019-08-12,0.076
2019-08-13,0.069
2019-08-14,0.084
2019-08-15,0.11
2019-08-16,0.09699999999999999
2019-08-17,0.105
2019-08-18,0.09
2019-08-19,0.079
2019-08-20,0.077
2019-08-21,0.069
2019-08-22,0.064
2019-08-23,0.062
2019-08-24,0.06
2019-08-25,0.057999999999999996
2019-08-26,0.055
2019-08-27,0.054000000000000006
2019-08-28,0.055
2019-08-29,0.054000000000000006
2019-08-30,0.053
2019-08-31,0.053
2019-09-01,0.052000000000000005
2019-09-02,0.052000000000000005
2019-09-03,0.052000000000000005
2019-09-04,0.062
2019-09-05,0.057
2019-09-06,0.065
2019-09-07,0.077
2019-09-08,0.07
2019-09-09,0.069
2019-09-10,0.069
2019-09-11,0.07
2019-09-12,0.067
2019-09-13,0.061
2019-09-14,0.052000000000000005
2019-09-15,0.051
2019-09-16,0.053
2019-09-17,0.053
2019-09-18,0.051
2019-09-19,0.05
2019-09-20,0.048
2019-09-21,0.047
2019-09-22,0.048
2019-09-23,0.053
2019-09-24,0.07200000000000001
2019-09-25,0.10099999999999999
2019-09-26,0.087
2019-09-27,0.076
2019-09-28,0.08199999999999999
2019-09-29,0.14800000000000002
2019-09-30,0.168
2019-10-01,0.32299999999999995
2019-10-02,0.33
2019-10-03,0.21100000000000002
2019-10-04,0.19
2019-10-05,0.159
2019-10-06,1.24
2019-10-07,1.56
2019-10-08,0.785
2019-10-09,0.444
2019-10-10,0.308
2019-10-11,0.244
2019-10-12,0.244
2019-10-13,0.325
2019-10-14,0.42100000000000004
2019-10-15,0.632
2019-10-16,0.504
2019-10-17,0.376
2019-10-18,0.33399999999999996
2019-10-19,0.304
2019-10-20,0.27
2019-10-21,0.239
2019-10-22,0.22
2019-10-23,0.207
2019-10-24,0.315
2019-10-25,0.494
2019-10-26,0.435
2019-10-27,0.37
2019-10-28,0.312
2019-10-29,0.272
2019-10-30,0.242
2019-10-31,0.22399999999999998
2019-11-01,0.231
2019-11-02,0.282
2019-11-03,0.319
2019-11-04,0.306
2019-11-05,0.289
2019-11-06,0.266
2019-11-07,0.385
2019-11-08,0.475
2019-11-09,0.406
2019-11-10,0.35600000000000004
2019-11-11,0.43799999999999994
2019-11-12,0.695
2019-11-13,0.794
2019-11-14,1.31
2019-11-15,1.66
2019-11-16,1.64
2019-11-17,1.25
