,39026
2019-06-16,2.01
2019-06-17,1.28
2019-06-18,0.828
2019-06-19,0.643
2019-06-20,0.527
2019-06-21,0.423
2019-06-22,0.366
2019-06-23,0.332
2019-06-24,0.35
2019-06-25,0.557
2019-06-26,0.46799999999999997
2019-06-27,0.35
2019-06-28,0.3
2019-06-29,0.255
2019-06-30,0.243
2019-07-01,0.225
2019-07-02,0.187
2019-07-03,0.193
2019-07-04,0.193
2019-07-05,0.168
2019-07-06,0.16699999999999998
2019-07-07,0.168
2019-07-08,0.149
2019-07-09,0.15
2019-07-10,0.131
2019-07-11,0.146
2019-07-12,0.138
2019-07-13,0.14400000000000002
2019-07-14,0.153
2019-07-15,0.136
2019-07-16,0.154
2019-07-17,0.16399999999999998
2019-07-18,0.126
2019-07-19,0.249
2019-07-20,0.27
2019-07-21,0.23199999999999998
2019-07-22,0.16
2019-07-23,0.263
2019-07-24,0.322
2019-07-25,0.308
2019-07-26,0.306
2019-07-27,0.294
2019-07-28,0.201
2019-07-29,0.193
2019-07-30,0.253
2019-07-31,0.29
