,40017,orig
1994-03-03,0.33,0.33
1994-03-04,0.295,0.295
1994-03-05,0.276,0.276
1994-03-06,0.246,0.246
1994-03-07,0.246,0.246
1994-03-08,0.246,0.246
1994-03-09,0.245,0.245
1994-03-10,0.224,0.224
1994-03-11,0.22,0.22
1994-03-12,0.217,0.217
1994-03-13,0.232,0.232
1994-03-14,0.202,0.202
1994-03-15,0.225,0.225
1994-03-16,0.188,0.188
1994-03-17,0.181,0.181
1994-03-18,0.241,0.241
1994-03-19,0.278,0.278
1994-03-20,0.215,0.215
1994-03-21,0.223,0.223
1994-03-22,0.506,0.506
1994-03-23,0.505,0.505
1994-03-24,0.335,0.335
1994-03-25,0.286,0.286
1994-03-26,0.233,0.233
1994-03-27,0.222,0.222
1994-03-28,0.257,0.257
1994-03-29,0.229,0.229
1994-03-30,0.374,0.374
1994-03-31,1.791,1.791
1994-04-01,0.781,0.781
1994-04-02,0.458,0.458
1994-04-03,1.615,1.615
1994-04-04,1.389,1.389
1994-04-05,0.593,0.593
1994-04-06,0.437,0.437
1994-04-07,0.513,0.513
1994-04-08,1.541,1.541
1994-04-09,1.762,1.762
1994-04-10,2.223,2.223
1994-04-11,0.806,0.806
1994-04-12,0.58,0.58
1994-04-13,0.501,0.501
1994-04-14,0.66,0.66
1994-04-15,0.682,0.682
1994-04-16,0.564,0.564
1994-04-17,0.438,0.438
1994-04-18,0.384,0.384
1994-04-19,0.359,0.359
1994-04-20,0.325,0.325
1994-04-21,0.296,0.296
1994-04-22,0.28,0.28
1994-04-23,0.268,0.268
1994-04-24,0.252,0.252
1994-04-25,0.232,0.232
1994-04-26,0.247,0.247
1994-04-27,0.256,0.256
1994-04-28,0.224,0.224
1994-04-29,0.215,0.215
1994-04-30,0.201,0.201
1994-05-01,0.19,0.19
1994-05-02,0.183,0.183
1994-05-03,0.176,0.176
1994-05-04,0.17,0.17
1994-05-05,0.178,0.178
1994-05-06,0.18,0.18
1994-05-07,0.215,0.215
1994-05-08,0.186,0.186
1994-05-09,0.163,0.163
1994-05-10,0.153,0.153
1994-05-11,0.15,0.15
1994-05-12,0.163,0.163
1994-05-13,0.145,0.145
1994-05-14,0.193,0.193
1994-05-15,0.177,0.177
1994-05-16,1.159,1.159
1994-05-17,1.941,1.941
1994-05-18,0.826,0.826
1994-05-19,0.405,0.405
1994-05-20,0.301,0.301
1994-05-21,1.052,1.052
1994-05-22,0.592,0.592
1994-05-23,0.351,0.351
1994-05-24,0.321,0.321
1994-05-25,0.278,0.278
1994-05-26,0.682,0.682
1994-05-27,0.363,0.363
1994-05-28,0.274,0.274
1994-05-29,0.235,0.235
1994-05-30,0.208,0.208
1994-05-31,0.193,0.193
1994-06-01,0.184,0.184
1994-06-02,0.182,0.182
1994-06-03,0.17,0.17
1994-06-04,0.698,0.698
1994-06-05,0.301,0.301
1994-06-06,0.227,0.227
1994-06-07,0.204,0.204
1994-06-08,0.274,0.274
1994-06-09,0.194,0.194
1994-06-10,0.176,0.176
1994-06-11,0.152,0.152
1994-06-12,0.152,0.152
1994-06-13,0.145,0.145
1994-06-14,0.142,0.142
1994-06-15,0.134,0.134
1994-06-16,0.128,0.128
1994-06-17,0.124,0.124
1994-06-18,0.121,0.121
1994-06-19,0.117,0.117
1994-06-20,0.114,0.114
1994-06-21,0.116,0.116
1994-06-22,0.109,0.109
1994-06-23,0.106,0.106
1994-06-24,0.494,0.494
1994-06-25,0.223,0.223
1994-06-26,0.135,0.135
1994-06-27,0.124,0.124
1994-06-28,0.11,0.11
1994-06-29,0.101,0.101
1994-06-30,0.097,0.097
1994-07-01,0.115,0.115
1994-07-02,0.115,0.115
1994-07-03,0.099,0.099
1994-07-04,0.097,0.097
1994-07-05,0.095,0.095
1994-07-06,0.093,0.093
1994-07-07,0.093,0.093
1994-07-08,0.098,0.098
1994-07-09,0.092,0.092
1994-07-10,0.081,0.081
1994-07-11,0.08,0.08
1994-07-12,0.078,0.078
1994-07-13,0.082,0.082
1994-07-14,0.081,0.081
1994-07-15,0.078,0.078
1994-07-16,0.075,0.075
1994-07-17,0.069,0.069
1994-07-18,0.069,0.069
1994-07-19,0.068,0.068
1994-07-20,0.055,0.055
1994-07-21,0.055,0.055
1994-07-22,0.055,0.055
1994-07-23,0.064,0.064
1994-07-24,0.061,0.061
1994-07-25,0.056,0.056
1994-07-26,0.055,0.055
1994-07-27,0.058,0.058
1994-07-28,0.09,0.09
1994-07-29,0.063,0.063
1994-07-30,0.075,0.075
1994-07-31,0.065,0.065
1994-08-01,0.061,0.061
1994-08-02,0.059,0.059
1994-08-03,0.051,0.051
1994-08-04,0.054,0.054
1994-08-05,0.05,0.05
1994-08-06,0.053,0.053
1994-08-07,0.045,0.045
1994-08-08,0.046,0.046
1994-08-09,0.041,0.041
1994-08-10,0.045,0.045
1994-08-11,0.055,0.055
1994-08-12,0.05,0.05
1994-08-13,0.048,0.048
1994-08-14,0.04,0.04
1994-08-15,0.04,0.04
1994-08-16,0.04,0.04
1994-08-17,0.063,0.063
1994-08-18,0.041,0.041
1994-08-19,0.052,0.052
1994-08-20,0.047,0.047
1994-08-21,0.04,0.04
1994-08-22,0.04,0.04
1994-08-23,0.044,0.044
1994-08-24,0.042,0.042
1994-08-25,0.114,0.114
1994-08-26,0.051,0.051
1994-08-27,0.054,0.054
1994-08-28,0.044,0.044
1994-08-29,0.049,0.049
1994-08-30,0.041,0.041
1994-08-31,0.077,0.077
1994-09-01,0.067,0.067
1994-09-02,0.045,0.045
1994-09-03,0.043,0.043
1994-09-04,0.05,0.05
1994-09-05,0.048,0.048
1994-09-06,0.042,0.042
1994-09-07,0.057,0.057
1994-09-08,0.071,0.071
1994-09-09,0.057,0.057
1994-09-10,0.073,0.073
1994-09-11,0.132,0.132
1994-09-12,0.109,0.109
1994-09-13,0.063,0.063
1994-09-14,0.073,0.073
1994-09-15,0.128,0.128
1994-09-16,0.116,0.116
1994-09-17,0.06,0.06
1994-09-18,0.047,0.047
1994-09-19,0.185,0.185
1994-09-20,0.133,0.133
1994-09-21,0.074,0.074
1994-09-22,0.059,0.059
1994-09-23,0.054,0.054
1994-09-24,0.055,0.055
1994-09-25,0.051,0.051
1994-09-26,0.06,0.06
1994-09-27,0.054,0.054
1994-09-28,0.046,0.046
1994-09-29,0.045,0.045
1994-09-30,0.045,0.045
1994-10-01,0.05,0.05
1994-10-02,0.046,0.046
1994-10-03,0.064,0.064
1994-10-04,0.045,0.045
1994-10-05,0.04,0.04
1994-10-06,0.04,0.04
1994-10-07,0.04,0.04
1994-10-08,0.046,0.046
1994-10-09,0.04,0.04
1994-10-10,0.044,0.044
1994-10-11,0.04,0.04
1994-10-12,0.041,0.041
1994-10-13,0.038,0.038
1994-10-14,0.038,0.038
1994-10-15,0.044,0.044
1994-10-16,0.036,0.036
1994-10-17,0.033,0.033
1994-10-18,0.037,0.037
1994-10-19,0.045,0.045
1994-10-20,0.08,0.08
1994-10-21,0.084,0.084
1994-10-22,0.465,0.465
1994-10-23,0.759,0.759
1994-10-24,0.221,0.221
1994-10-25,0.718,0.718
1994-10-26,0.217,0.217
1994-10-27,0.132,0.132
1994-10-28,0.111,0.111
1994-10-29,0.919,0.919
1994-10-30,2.402,2.402
1994-10-31,1.689,1.689
1994-11-01,0.472,0.472
1994-11-02,0.322,0.322
1994-11-03,0.273,0.273
1994-11-04,0.513,0.513
1994-11-05,0.593,0.593
1994-11-06,0.378,0.378
1994-11-07,0.276,0.276
1994-11-08,0.233,0.233
1994-11-09,0.368,0.368
1994-11-10,0.359,0.359
1994-11-11,0.269,0.269
1994-11-12,0.664,0.664
1994-11-13,0.572,0.572
1994-11-14,2.555,2.555
1994-11-15,0.7,0.7
1994-11-16,0.423,0.423
1994-11-17,0.329,0.329
1994-11-18,0.517,0.517
1994-11-19,0.474,0.474
1994-11-20,0.383,0.383
1994-11-21,0.31,0.31
1994-11-22,0.28,0.28
1994-11-23,0.25,0.25
1994-11-24,0.223,0.223
1994-11-25,0.207,0.207
1994-11-26,0.189,0.189
1994-11-27,0.189,0.189
1994-11-28,0.176,0.176
1994-11-29,0.169,0.169
1994-11-30,0.16,0.16
1994-12-01,0.156,0.156
1994-12-02,0.154,0.154
1994-12-03,0.203,0.203
1994-12-04,0.505,0.505
1994-12-05,0.37,0.37
1994-12-06,0.328,0.328
1994-12-07,0.901,0.901
1994-12-08,2.845,2.845
1994-12-09,0.878,0.878
1994-12-10,0.533,0.533
1994-12-11,0.414,0.414
1994-12-12,0.347,0.347
1994-12-13,0.318,0.318
1994-12-14,0.276,0.276
1994-12-15,0.267,0.267
1994-12-16,0.242,0.242
1994-12-17,0.242,0.242
1994-12-18,1.09,1.09
1994-12-19,0.46,0.46
1994-12-20,0.329,0.329
1994-12-21,0.28,0.28
1994-12-22,0.245,0.245
1994-12-23,0.23,0.23
1994-12-24,0.22,0.22
1994-12-25,0.749,0.749
1994-12-26,0.761,0.761
1994-12-27,2.472,2.472
1994-12-28,2.023,2.023
1994-12-29,2.039,2.039
1994-12-30,0.977,0.977
1994-12-31,0.572,0.572
1995-01-01,0.421,0.421
1995-01-02,0.341,0.341
1995-01-03,0.311,0.311
1995-01-04,0.295,0.295
1995-01-05,0.351,0.351
1995-01-06,0.314,0.314
1995-01-07,0.285,0.285
1995-01-08,0.331,0.331
1995-01-09,0.305,0.305
1995-01-10,0.298,0.298
1995-01-11,0.261,0.261
1995-01-12,0.224,0.224
1995-01-13,0.216,0.216
1995-01-14,0.216,0.216
1995-01-15,0.213,0.213
1995-01-16,0.206,0.206
1995-01-17,0.671,0.671
1995-01-18,1.41,1.41
1995-01-19,3.302,3.302
1995-01-20,1.57,1.57
1995-01-21,2.464,2.464
1995-01-22,2.475,2.475
1995-01-23,1.07,1.07
1995-01-24,1.476,1.476
1995-01-25,1.844,1.844
1995-01-26,2.086,2.086
1995-01-27,2.451,2.451
1995-01-28,1.398,1.398
1995-01-29,2.189,2.189
1995-01-30,0.921,0.921
1995-01-31,0.778,0.778
1995-02-01,1.974,1.974
1995-02-02,0.792,0.792
1995-02-03,0.703,0.703
1995-02-04,0.68,0.68
1995-02-05,0.554,0.554
1995-02-06,0.487,0.487
1995-02-07,1.179,1.179
1995-02-08,2.514,2.514
1995-02-09,1.163,1.163
1995-02-10,1.906,1.906
1995-02-11,2.257,2.257
1995-02-12,1.031,1.031
1995-02-13,1.531,1.531
1995-02-14,1.653,1.653
1995-02-15,1.203,1.203
1995-02-16,1.055,1.055
1995-02-17,0.731,0.731
1995-02-18,0.758,0.758
1995-02-19,1.917,1.917
1995-02-20,1.117,1.117
1995-02-21,0.817,0.817
1995-02-22,0.807,0.807
1995-02-23,0.838,0.838
1995-02-24,0.769,0.769
1995-02-25,0.581,0.581
1995-02-26,0.458,0.458
1995-02-27,0.458,0.458
1995-02-28,0.437,0.437
1995-03-01,0.515,0.515
1995-03-02,0.675,0.675
1995-03-03,0.51,0.51
1995-03-04,0.427,0.427
1995-03-05,0.444,0.444
1995-03-06,0.375,0.375
1995-03-07,1.865,1.865
1995-03-08,1.424,1.424
1995-03-09,0.694,0.694
1995-03-10,0.523,0.523
1995-03-11,0.455,0.455
1995-03-12,0.406,0.406
1995-03-13,0.381,0.381
1995-03-14,0.371,0.371
1995-03-15,0.344,0.344
1995-03-16,0.422,0.422
1995-03-17,0.614,0.614
1995-03-18,0.396,0.396
1995-03-19,0.332,0.332
1995-03-20,0.289,0.289
1995-03-21,0.265,0.265
1995-03-22,0.269,0.269
1995-03-23,0.265,0.265
1995-03-24,0.255,0.255
1995-03-25,0.237,0.237
1995-03-26,0.235,0.235
1995-03-27,0.231,0.231
1995-03-28,0.4,0.4
1995-03-29,0.263,0.263
1995-03-30,0.234,0.234
1995-03-31,0.228,0.228
1995-04-01,0.219,0.219
1995-04-02,0.208,0.208
1995-04-03,0.208,0.208
1995-04-04,0.197,0.197
1995-04-05,0.189,0.189
1995-04-06,0.187,0.187
1995-04-07,0.179,0.179
1995-04-08,0.17,0.17
1995-04-09,0.164,0.164
1995-04-10,0.168,0.168
1995-04-11,0.162,0.162
1995-04-12,0.155,0.155
1995-04-13,0.148,0.148
1995-04-14,0.148,0.148
1995-04-15,0.15,0.15
1995-04-16,0.144,0.144
1995-04-17,0.163,0.163
1995-04-18,0.152,0.152
1995-04-19,0.139,0.139
1995-04-20,0.135,0.135
1995-04-21,0.13,0.13
1995-04-22,0.156,0.156
1995-04-23,0.149,0.149
1995-04-24,0.151,0.151
1995-04-25,0.139,0.139
1995-04-26,0.131,0.131
1995-04-27,0.125,0.125
1995-04-28,0.122,0.122
1995-04-29,0.123,0.123
1995-04-30,0.118,0.118
1995-05-01,0.11,0.11
1995-05-02,0.108,0.108
1995-05-03,0.108,0.108
1995-05-04,0.106,0.106
1995-05-05,0.102,0.102
1995-05-06,0.105,0.105
1995-05-07,0.093,0.093
1995-05-08,0.095,0.095
1995-05-09,0.089,0.089
1995-05-10,0.093,0.093
1995-05-11,0.093,0.093
1995-05-12,0.092,0.092
1995-05-13,0.091,0.091
1995-05-14,0.097,0.097
1995-05-15,0.083,0.083
1995-05-16,0.106,0.106
1995-05-17,0.117,0.117
1995-05-18,0.093,0.093
1995-05-19,0.099,0.099
1995-05-20,0.097,0.097
1995-05-21,0.093,0.093
1995-05-22,0.082,0.082
1995-05-23,0.086,0.086
1995-05-24,0.082,0.082
1995-05-25,0.081,0.081
1995-05-26,0.08,0.08
1995-05-27,0.081,0.081
1995-05-28,0.08,0.08
1995-05-29,0.084,0.084
1995-05-30,0.072,0.072
1995-05-31,0.072,0.072
1995-06-01,0.075,0.075
1995-06-02,0.073,0.073
1995-06-03,0.086,0.086
1995-06-04,0.11,0.11
1995-06-05,0.083,0.083
1995-06-06,0.075,0.075
1995-06-07,0.076,0.076
1995-06-08,0.075,0.075
1995-06-09,0.075,0.075
1995-06-10,0.08,0.08
1995-06-11,0.081,0.081
1995-06-12,0.094,0.094
1995-06-13,0.08,0.08
1995-06-14,0.072,0.072
1995-06-15,0.066,0.066
1995-06-16,0.066,0.066
1995-06-17,0.079,0.079
1995-06-18,0.073,0.073
1995-06-19,0.062,0.062
1995-06-20,0.061,0.061
1995-06-21,0.061,0.061
1995-06-22,0.059,0.059
1995-06-23,0.058,0.058
1995-06-24,0.062,0.062
1995-06-25,0.054,0.054
1995-06-26,0.055,0.055
1995-06-27,0.054,0.054
1995-06-28,0.054,0.054
1995-06-29,0.056,0.056
1995-06-30,0.05,0.05
1995-07-01,0.056,0.056
1995-07-02,0.065,0.065
1995-07-03,0.094,0.094
1995-07-04,0.058,0.058
1995-07-05,0.054,0.054
1995-07-06,0.053,0.053
1995-07-07,0.054,0.054
1995-07-08,0.058,0.058
1995-07-09,0.05,0.05
1995-07-10,0.051,0.051
1995-07-11,0.053,0.053
1995-07-12,0.05,0.05
1995-07-13,0.05,0.05
1995-07-14,0.05,0.05
1995-07-15,0.056,0.056
1995-07-16,0.046,0.046
1995-07-17,0.049,0.049
1995-07-18,0.052,0.052
1995-07-19,0.05,0.05
1995-07-20,0.046,0.046
1995-07-21,0.044,0.044
1995-07-22,0.046,0.046
1995-07-23,0.039,0.039
1995-07-24,0.042,0.042
1995-07-25,0.042,0.042
1995-07-26,0.059,0.059
1995-07-27,0.051,0.051
1995-07-28,0.05,0.05
1995-07-29,0.049,0.049
1995-07-30,0.053,0.053
1995-07-31,0.045,0.045
1995-08-01,0.043,0.043
1995-08-02,0.042,0.042
1995-08-03,0.039,0.039
1995-08-04,0.038,0.038
1995-08-05,0.048,0.048
1995-08-06,0.041,0.041
1995-08-07,0.041,0.041
1995-08-08,0.039,0.039
1995-08-09,0.039,0.039
1995-08-10,0.038,0.038
1995-08-11,0.038,0.038
1995-08-12,0.037,0.037
1995-08-13,0.038,0.038
1995-08-14,0.037,0.037
1995-08-15,0.036,0.036
1995-08-16,0.038,0.038
1995-08-17,0.035,0.035
1995-08-18,0.035,0.035
1995-08-19,0.037,0.037
1995-08-20,0.034,0.034
1995-08-21,0.033,0.033
1995-08-22,0.037,0.037
1995-08-23,0.038,0.038
1995-08-24,0.034,0.034
1995-08-25,0.034,0.034
1995-08-26,0.034,0.034
1995-08-27,0.034,0.034
1995-08-28,0.034,0.034
1995-08-29,0.033,0.033
1995-08-30,0.033,0.033
1995-08-31,0.037,0.037
1995-09-01,0.041,0.041
1995-09-02,0.07,0.07
1995-09-03,0.045,0.045
1995-09-04,0.028,0.028
1995-09-05,0.026,0.026
1995-09-06,0.031,0.031
1995-09-07,0.058,0.058
1995-09-08,0.043,0.043
1995-09-09,0.029,0.029
1995-09-10,0.041,0.041
1995-09-11,0.059,0.059
1995-09-12,0.06,0.06
1995-09-13,0.047,0.047
1995-09-14,0.04,0.04
1995-09-15,0.041,0.041
1995-09-16,0.035,0.035
1995-09-17,0.033,0.033
1995-09-18,0.108,0.108
1995-09-19,0.056,0.056
1995-09-20,0.034,0.034
1995-09-21,0.033,0.033
1995-09-22,0.029,0.029
1995-09-23,0.028,0.028
1995-09-24,0.038,0.038
1995-09-25,0.03,0.03
1995-09-26,0.101,0.101
1995-09-27,0.133,0.133
1995-09-28,0.042,0.042
1995-09-29,0.036,0.036
1995-09-30,0.034,0.034
1995-10-01,0.034,0.034
1995-10-02,0.033,0.033
1995-10-03,0.125,0.125
1995-10-04,0.077,0.077
1995-10-05,0.051,0.051
1995-10-06,0.038,0.038
1995-10-07,0.04,0.04
1995-10-08,0.038,0.038
1995-10-09,0.034,0.034
1995-10-10,0.033,0.033
1995-10-11,0.033,0.033
1995-10-12,0.035,0.035
1995-10-13,0.035,0.035
1995-10-14,0.035,0.035
1995-10-15,0.035,0.035
1995-10-16,0.037,0.037
1995-10-17,0.028,0.028
1995-10-18,0.025,0.025
1995-10-19,0.025,0.025
1995-10-20,0.028,0.028
1995-10-21,0.029,0.029
1995-10-22,0.032,0.032
1995-10-23,0.032,0.032
1995-10-24,0.037,0.037
1995-10-25,0.067,0.067
1995-10-26,0.059,0.059
1995-10-27,0.052,0.052
1995-10-28,0.05,0.05
1995-10-29,0.05,0.05
1995-10-30,0.046,0.046
1995-10-31,0.045,0.045
1995-11-01,0.049,0.049
1995-11-02,0.05,0.05
1995-11-03,0.05,0.05
1995-11-04,0.05,0.05
1995-11-05,0.056,0.056
1995-11-06,0.065,0.065
1995-11-07,0.086,0.086
1995-11-08,0.076,0.076
1995-11-09,0.082,0.082
1995-11-10,0.098,0.098
1995-11-11,0.089,0.089
1995-11-12,0.089,0.089
1995-11-13,0.083,0.083
1995-11-14,0.08,0.08
1995-11-15,0.209,0.209
1995-11-16,0.119,0.119
1995-11-17,0.064,0.064
1995-11-18,0.049,0.049
1995-11-19,0.042,0.042
1995-11-20,0.044,0.044
1995-11-21,0.045,0.045
1995-11-22,0.045,0.045
1995-11-23,0.048,0.048
1995-11-24,0.05,0.05
1995-11-25,0.051,0.051
1995-11-26,0.082,0.082
1995-11-27,0.07,0.07
1995-11-28,0.056,0.056
1995-11-29,0.051,0.051
1995-11-30,0.045,0.045
1995-12-01,0.045,0.045
1995-12-02,0.045,0.045
1995-12-03,0.054,0.054
1995-12-04,0.095,0.095
1995-12-05,0.068,0.068
1995-12-06,0.061,0.061
1995-12-07,0.059,0.059
1995-12-08,0.057,0.057
1995-12-09,0.05,0.05
1995-12-10,0.05,0.05
1995-12-11,0.05,0.05
1995-12-12,0.05,0.05
1995-12-13,0.05,0.05
1995-12-14,0.048,0.048
1995-12-15,0.046,0.046
1995-12-16,0.045,0.045
1995-12-17,0.049,0.049
1995-12-18,0.05,0.05
1995-12-19,0.638,0.638
1995-12-20,0.688,0.688
1995-12-21,1.121,1.121
1995-12-22,2.355,2.355
1995-12-23,0.942,0.942
1995-12-24,0.622,0.622
1995-12-25,0.315,0.315
1995-12-26,0.211,0.211
1995-12-27,0.167,0.167
1995-12-28,0.14,0.14
1995-12-29,0.115,0.115
1995-12-30,0.119,0.119
1995-12-31,0.125,0.125
1996-01-01,0.125,0.125
1996-01-02,0.122,0.122
1996-01-03,0.128,0.128
1996-01-04,0.122,0.122
1996-01-05,0.514,0.514
1996-01-06,0.989,0.989
1996-01-07,0.698,0.698
1996-01-08,0.766,0.766
1996-01-09,1.752,1.752
1996-01-10,0.562,0.562
1996-01-11,0.641,0.641
1996-01-12,0.452,0.452
1996-01-13,0.309,0.309
1996-01-14,0.238,0.238
1996-01-15,0.216,0.216
1996-01-16,0.194,0.194
1996-01-17,0.183,0.183
1996-01-18,0.174,0.174
1996-01-19,0.168,0.168
1996-01-20,0.155,0.155
1996-01-21,0.144,0.144
1996-01-22,0.137,0.137
1996-01-23,0.395,0.395
1996-01-24,0.318,0.318
1996-01-25,0.207,0.207
1996-01-26,0.174,0.174
1996-01-27,0.163,0.163
1996-01-28,0.163,0.163
1996-01-29,0.157,0.157
1996-01-30,0.146,0.146
1996-01-31,0.146,0.146
1996-02-01,0.14,0.14
1996-02-02,0.134,0.134
1996-02-03,0.126,0.126
1996-02-04,0.119,0.119
1996-02-05,0.12,0.12
1996-02-06,0.121,0.121
1996-02-07,0.114,0.114
1996-02-08,0.102,0.102
1996-02-09,0.282,0.282
1996-02-10,0.419,0.419
1996-02-11,0.561,0.561
1996-02-12,1.762,1.762
1996-02-13,0.473,0.473
1996-02-14,0.306,0.306
1996-02-15,0.257,0.257
1996-02-16,0.233,0.233
1996-02-17,0.216,0.216
1996-02-18,0.245,0.245
1996-02-19,0.182,0.182
1996-02-20,0.166,0.166
1996-02-21,0.161,0.161
1996-02-22,0.177,0.177
1996-02-23,0.209,0.209
1996-02-24,0.359,0.359
1996-02-25,0.52,0.52
1996-02-26,0.307,0.307
1996-02-27,0.228,0.228
1996-02-28,0.194,0.194
1996-02-29,0.175,0.175
1996-03-01,0.166,0.166
1996-03-02,0.165,0.165
1996-03-03,0.168,0.168
1996-03-04,0.154,0.154
1996-03-05,0.146,0.146
1996-03-06,0.145,0.145
1996-03-07,0.135,0.135
1996-03-08,0.165,0.165
1996-03-09,0.261,0.261
1996-03-10,0.2,0.2
1996-03-11,0.174,0.174
1996-03-12,0.159,0.159
1996-03-13,0.146,0.146
1996-03-14,0.137,0.137
1996-03-15,0.134,0.134
1996-03-16,0.126,0.126
1996-03-17,0.118,0.118
1996-03-18,0.11,0.11
1996-03-19,0.108,0.108
1996-03-20,0.113,0.113
1996-03-21,0.471,0.471
1996-03-22,0.503,0.503
1996-03-23,0.377,0.377
1996-03-24,0.25,0.25
1996-03-25,0.633,0.633
1996-03-26,0.829,0.829
1996-03-27,0.37,0.37
1996-03-28,0.282,0.282
1996-03-29,0.234,0.234
1996-03-30,0.199,0.199
1996-03-31,0.186,0.186
1996-04-01,0.172,0.172
1996-04-02,0.156,0.156
1996-04-03,0.146,0.146
1996-04-04,0.139,0.139
1996-04-05,0.141,0.141
1996-04-06,0.137,0.137
1996-04-07,0.129,0.129
1996-04-08,0.124,0.124
1996-04-09,0.118,0.118
1996-04-10,0.118,0.118
1996-04-11,0.118,0.118
1996-04-12,0.155,0.155
1996-04-13,0.153,0.153
1996-04-14,0.125,0.125
1996-04-15,0.117,0.117
1996-04-16,0.115,0.115
1996-04-17,0.109,0.109
1996-04-18,0.102,0.102
1996-04-19,0.102,0.102
1996-04-20,0.105,0.105
1996-04-21,0.093,0.093
1996-04-22,0.1,0.1
1996-04-23,0.101,0.101
1996-04-24,0.09,0.09
1996-04-25,0.089,0.089
1996-04-26,0.089,0.089
1996-04-27,0.104,0.104
1996-04-28,0.079,0.079
1996-04-29,0.075,0.075
1996-04-30,0.082,0.082
1996-05-01,0.083,0.083
1996-05-02,0.105,0.105
1996-05-03,0.107,0.107
1996-05-04,0.107,0.107
1996-05-05,0.099,0.099
1996-05-06,0.109,0.109
1996-05-07,0.089,0.089
1996-05-08,0.089,0.089
1996-05-09,0.089,0.089
1996-05-10,0.091,0.091
1996-05-11,0.099,0.099
1996-05-12,0.094,0.094
1996-05-13,0.089,0.089
1996-05-14,0.094,0.094
1996-05-15,0.105,0.105
1996-05-16,0.119,0.119
1996-05-17,0.128,0.128
1996-05-18,0.109,0.109
1996-05-19,0.091,0.091
1996-05-20,0.08,0.08
1996-05-21,0.091,0.091
1996-05-22,0.119,0.119
1996-05-23,0.126,0.126
1996-05-24,0.233,0.233
1996-05-25,0.187,0.187
1996-05-26,0.143,0.143
1996-05-27,0.132,0.132
1996-05-28,0.106,0.106
1996-05-29,0.108,0.108
1996-05-30,0.106,0.106
1996-05-31,0.1,0.1
1996-06-01,0.101,0.101
1996-06-02,0.092,0.092
1996-06-03,0.09,0.09
1996-06-04,0.089,0.089
1996-06-05,0.089,0.089
1996-06-06,0.089,0.089
1996-06-07,0.083,0.083
1996-06-08,0.115,0.115
1996-06-09,0.08,0.08
1996-06-10,0.083,0.083
1996-06-11,0.097,0.097
1996-06-12,0.075,0.075
1996-06-13,0.075,0.075
1996-06-14,0.075,0.075
1996-06-15,0.084,0.084
1996-06-16,0.075,0.075
1996-06-17,0.079,0.079
1996-06-18,0.084,0.084
1996-06-19,0.08,0.08
1996-06-20,0.096,0.096
1996-06-21,0.075,0.075
1996-06-22,0.07,0.07
1996-06-23,0.061,0.061
1996-06-24,0.069,0.069
1996-06-25,0.085,0.085
1996-06-26,0.089,0.089
1996-06-27,0.069,0.069
1996-06-28,0.064,0.064
1996-06-29,0.072,0.072
1996-06-30,0.065,0.065
1996-07-01,0.077,0.077
1996-07-02,0.076,0.076
1996-07-03,0.06,0.06
1996-07-04,0.06,0.06
1996-07-05,0.052,0.052
1996-07-06,0.052,0.052
1996-07-07,0.044,0.044
1996-07-08,0.042,0.042
1996-07-09,0.042,0.042
1996-07-10,0.039,0.039
1996-07-11,0.039,0.039
1996-07-12,0.039,0.039
1996-07-13,0.044,0.044
1996-07-14,0.054,0.054
1996-07-15,0.04,0.04
1996-07-16,0.036,0.036
1996-07-17,0.037,0.037
1996-07-18,0.034,0.034
1996-07-19,0.032,0.032
1996-07-20,0.035,0.035
1996-07-21,0.034,0.034
1996-07-22,0.035,0.035
1996-07-23,0.036,0.036
1996-07-24,0.036,0.036
1996-07-25,0.037,0.037
1996-07-26,0.036,0.036
1996-07-27,0.042,0.042
1996-07-28,0.035,0.035
1996-07-29,0.038,0.038
1996-07-30,0.036,0.036
1996-07-31,0.035,0.035
1996-08-01,0.035,0.035
1996-08-02,0.032,0.032
1996-08-03,0.036,0.036
1996-08-04,0.031,0.031
1996-08-05,0.031,0.031
1996-08-06,0.03,0.03
1996-08-07,0.031,0.031
1996-08-08,0.031,0.031
1996-08-09,0.034,0.034
1996-08-10,0.043,0.043
1996-08-11,0.035,0.035
1996-08-12,0.051,0.051
1996-08-13,0.04,0.04
1996-08-14,0.035,0.035
1996-08-15,0.035,0.035
1996-08-16,0.032,0.032
1996-08-17,0.037,0.037
1996-08-18,0.031,0.031
1996-08-19,0.029,0.029
1996-08-20,0.03,0.03
1996-08-21,0.031,0.031
1996-08-22,0.041,0.041
1996-08-23,0.106,0.106
1996-08-24,0.135,0.135
1996-08-25,0.06,0.06
1996-08-26,0.046,0.046
1996-08-27,0.035,0.035
1996-08-28,0.037,0.037
1996-08-29,0.044,0.044
1996-08-30,0.039,0.039
1996-08-31,0.041,0.041
1996-09-01,0.035,0.035
1996-09-02,0.035,0.035
1996-09-03,0.035,0.035
1996-09-04,0.032,0.032
1996-09-05,0.031,0.031
1996-09-06,0.031,0.031
1996-09-07,0.038,0.038
1996-09-08,0.031,0.031
1996-09-09,0.031,0.031
1996-09-10,0.031,0.031
1996-09-11,0.031,0.031
1996-09-12,0.032,0.032
1996-09-13,0.031,0.031
1996-09-14,0.037,0.037
1996-09-15,0.031,0.031
1996-09-16,0.031,0.031
1996-09-17,0.029,0.029
1996-09-18,0.03,0.03
1996-09-19,0.031,0.031
