,46005,orig
1993-05-04,0.448,0.448
1993-05-05,0.429,0.429
1993-05-06,0.417,0.417
1993-05-07,0.406,0.406
1993-05-08,0.405,0.405
1993-05-09,0.413,0.413
1993-05-10,0.402,0.402
1993-05-11,0.421,0.421
1993-05-12,0.592,0.592
1993-05-13,0.561,0.561
1993-05-14,0.775,0.775
1993-05-15,0.562,0.562
1993-05-16,3.43,3.43
1993-05-17,4.2,4.2
1993-05-18,1.37,1.37
1993-05-19,0.989,0.989
1993-05-20,0.723,0.723
1993-05-21,0.743,0.743
1993-05-22,1.04,1.04
1993-05-23,0.982,0.982
1993-05-24,1.16,1.16
1993-05-25,3.93,3.93
1993-05-26,5.31,5.31
1993-05-27,1.39,1.39
1993-05-28,1.08,1.08
1993-05-29,1.61,1.61
1993-05-30,6.41,6.41
1993-05-31,1.88,1.88
1993-06-01,1.61,1.61
1993-06-02,1.78,1.78
1993-06-03,1.32,1.32
1993-06-04,1.14,1.14
1993-06-05,1.01,1.01
1993-06-06,0.913,0.913
1993-06-07,0.831,0.831
1993-06-08,0.772,0.772
1993-06-09,0.768,0.768
1993-06-10,0.735,0.735
1993-06-11,3.93,3.93
1993-06-12,2.95,2.95
1993-06-13,1.13,1.13
1993-06-14,2.1,2.1
1993-06-15,0.992,0.992
1993-06-16,1.79,1.79
1993-06-17,1.01,1.01
1993-06-18,1.26,1.26
1993-06-19,0.89,0.89
1993-06-20,0.739,0.739
1993-06-21,0.683,0.683
1993-06-22,0.652,0.652
1993-06-23,0.615,0.615
1993-06-24,0.582,0.582
1993-06-25,0.558,0.558
1993-06-26,0.547,0.547
1993-06-27,0.516,0.516
1993-06-28,0.498,0.498
1993-06-29,0.476,0.476
1993-06-30,0.462,0.462
1993-07-01,0.44,0.44
1993-07-02,0.42,0.42
1993-07-03,0.407,0.407
1993-07-04,0.391,0.391
1993-07-05,0.375,0.375
1993-07-06,0.367,0.367
1993-07-07,0.358,0.358
1993-07-08,0.359,0.359
1993-07-09,0.429,0.429
1993-07-10,0.392,0.392
1993-07-11,0.372,0.372
1993-07-12,0.346,0.346
1993-07-13,0.564,0.564
1993-07-14,1.61,1.61
1993-07-15,3.27,3.27
1993-07-16,1.69,1.69
1993-07-17,0.558,0.558
1993-07-18,0.846,0.846
1993-07-19,1.22,1.22
1993-07-20,0.525,0.525
1993-07-21,0.444,0.444
1993-07-22,0.416,0.416
1993-07-23,0.416,0.416
1993-07-24,0.535,0.535
1993-07-25,0.551,0.551
1993-07-26,1.18,1.18
1993-07-27,2.29,2.29
1993-07-28,0.834,0.834
1993-07-29,1.94,1.94
1993-07-30,0.746,0.746
1993-07-31,0.563,0.563
1993-08-01,0.51,0.51
1993-08-02,0.587,0.587
1993-08-03,0.54,0.54
1993-08-04,1.34,1.34
1993-08-05,0.776,0.776
1993-08-06,0.511,0.511
1993-08-07,0.461,0.461
1993-08-08,0.439,0.439
1993-08-09,0.585,0.585
1993-08-10,0.536,0.536
1993-08-11,1.63,1.63
1993-08-12,1.11,1.11
1993-08-13,0.519,0.519
1993-08-14,0.438,0.438
1993-08-15,0.404,0.404
1993-08-16,0.382,0.382
1993-08-17,0.397,0.397
1993-08-18,0.373,0.373
1993-08-19,0.355,0.355
1993-08-20,0.347,0.347
1993-08-21,0.345,0.345
1993-08-22,0.345,0.345
1993-08-23,0.34,0.34
1993-08-24,0.322,0.322
1993-08-25,0.315,0.315
1993-08-26,0.308,0.308
1993-08-27,0.302,0.302
1993-08-28,0.299,0.299
1993-08-29,0.293,0.293
1993-08-30,0.294,0.294
1993-08-31,0.282,0.282
1993-09-01,0.275,0.275
1993-09-02,0.271,0.271
1993-09-03,0.269,0.269
1993-09-04,0.261,0.261
1993-09-05,0.26,0.26
1993-09-06,0.258,0.258
1993-09-07,0.453,0.453
1993-09-08,3.57,3.57
1993-09-09,5.19,5.19
1993-09-10,1.44,1.44
1993-09-11,0.858,0.858
1993-09-12,13.5,13.5
1993-09-13,3.72,3.72
1993-09-14,1.29,1.29
1993-09-15,1.07,1.07
1993-09-16,0.939,0.939
1993-09-17,0.85,0.85
1993-09-18,0.777,0.777
1993-09-19,0.883,0.883
1993-09-20,1.44,1.44
1993-09-21,1.02,1.02
1993-09-22,0.858,0.858
1993-09-23,1.07,1.07
1993-09-24,0.698,0.698
1993-09-25,0.627,0.627
1993-09-26,0.591,0.591
1993-09-27,0.561,0.561
1993-09-28,0.564,0.564
1993-09-29,1.63,1.63
1993-09-30,1.31,1.31
1993-10-01,2.5,2.5
1993-10-02,1.58,1.58
1993-10-03,1.36,1.36
1993-10-04,1.54,1.54
1993-10-05,3.27,3.27
1993-10-06,3.02,3.02
1993-10-07,1.99,1.99
1993-10-08,1.85,1.85
1993-10-09,1.55,1.55
1993-10-10,1.99,1.99
1993-10-11,4.14,4.14
1993-10-12,2.0,2.0
1993-10-13,1.51,1.51
1993-10-14,1.26,1.26
1993-10-15,1.15,1.15
1993-10-16,1.04,1.04
1993-10-17,0.944,0.944
1993-10-18,0.863,0.863
1993-10-19,0.802,0.802
1993-10-20,0.764,0.764
1993-10-21,0.697,0.697
1993-10-22,0.649,0.649
1993-10-23,0.608,0.608
1993-10-24,0.574,0.574
1993-10-25,0.542,0.542
1993-10-26,0.52,0.52
1993-10-27,0.498,0.498
1993-10-28,0.479,0.479
1993-10-29,0.456,0.456
1993-10-30,0.439,0.439
1993-10-31,0.424,0.424
1993-11-01,0.41,0.41
1993-11-02,0.518,0.518
1993-11-03,0.898,0.898
1993-11-04,0.519,0.519
1993-11-05,0.481,0.481
1993-11-06,0.432,0.432
1993-11-07,0.405,0.405
1993-11-08,0.404,0.404
1993-11-09,2.88,2.88
1993-11-10,1.19,1.19
1993-11-11,0.846,0.846
1993-11-12,1.38,1.38
1993-11-13,5.94,5.94
1993-11-14,1.53,1.53
1993-11-15,0.834,0.834
1993-11-16,0.709,0.709
1993-11-17,0.642,0.642
1993-11-18,0.598,0.598
1993-11-19,0.565,0.565
1993-11-20,0.539,0.539
1993-11-21,0.517,0.517
1993-11-22,0.488,0.488
1993-11-23,0.489,0.489
1993-11-24,0.741,0.741
1993-11-25,0.751,0.751
1993-11-26,0.64,0.64
1993-11-27,0.53,0.53
1993-11-28,0.478,0.478
1993-11-29,2.82,2.82
1993-11-30,1.11,1.11
1993-12-01,0.746,0.746
1993-12-02,0.99,0.99
1993-12-03,2.74,2.74
1993-12-04,2.37,2.37
1993-12-05,1.03,1.03
1993-12-06,3.07,3.07
1993-12-07,2.98,2.98
1993-12-08,5.17,5.17
1993-12-09,1.51,1.51
1993-12-10,1.86,1.86
1993-12-11,1.51,1.51
1993-12-12,9.03,9.03
1993-12-13,4.55,4.55
1993-12-14,4.35,4.35
1993-12-15,3.25,3.25
1993-12-16,5.67,5.67
1993-12-17,4.39,4.39
1993-12-18,12.5,12.5
1993-12-19,6.33,6.33
1993-12-20,6.48,6.48
1993-12-21,3.8,3.8
1993-12-22,4.97,4.97
1993-12-23,3.47,3.47
1993-12-24,2.45,2.45
1993-12-25,2.41,2.41
1993-12-26,1.76,1.76
1993-12-27,2.1,2.1
1993-12-28,2.52,2.52
1993-12-29,2.61,2.61
1993-12-30,5.81,5.81
1993-12-31,2.33,2.33
1994-01-01,4.22,4.22
1994-01-02,2.33,2.33
1994-01-03,2.27,2.27
1994-01-04,6.0,6.0
1994-01-05,4.24,4.24
1994-01-06,1.97,1.97
1994-01-07,1.97,1.97
1994-01-08,3.67,3.67
1994-01-09,5.66,5.66
1994-01-10,2.69,2.69
1994-01-11,3.56,3.56
1994-01-12,7.67,7.67
1994-01-13,2.48,2.48
1994-01-14,2.05,2.05
1994-01-15,2.51,2.51
1994-01-16,1.84,1.84
1994-01-17,1.46,1.46
1994-01-18,2.27,2.27
1994-01-19,1.74,1.74
1994-01-20,2.01,2.01
1994-01-21,1.55,1.55
1994-01-22,2.13,2.13
1994-01-23,4.15,4.15
1994-01-24,6.94,6.94
1994-01-25,3.58,3.58
1994-01-26,1.8,1.8
1994-01-27,2.42,2.42
1994-01-28,1.74,1.74
1994-01-29,2.25,2.25
1994-01-30,2.1,2.1
1994-01-31,1.46,1.46
1994-02-01,3.12,3.12
1994-02-02,4.04,4.04
1994-02-03,5.97,5.97
1994-02-04,2.48,2.48
1994-02-05,2.07,2.07
1994-02-06,3.06,3.06
1994-02-07,1.81,1.81
1994-02-08,2.25,2.25
1994-02-09,1.64,1.64
1994-02-10,1.77,1.77
1994-02-11,2.2,2.2
1994-02-12,1.44,1.44
1994-02-13,1.19,1.19
1994-02-14,1.09,1.09
1994-02-15,1.03,1.03
1994-02-16,1.11,1.11
1994-02-17,1.32,1.32
1994-02-18,2.48,2.48
1994-02-19,1.78,1.78
1994-02-20,1.93,1.93
1994-02-21,1.16,1.16
1994-02-22,5.31,5.31
1994-02-23,3.66,3.66
1994-02-24,2.72,2.72
1994-02-25,6.76,6.76
1994-02-26,2.94,2.94
1994-02-27,1.76,1.76
1994-02-28,1.57,1.57
1994-03-01,1.65,1.65
1994-03-02,1.56,1.56
1994-03-03,1.43,1.43
1994-03-04,1.95,1.95
1994-03-05,1.76,1.76
1994-03-06,1.22,1.22
1994-03-07,2.44,2.44
1994-03-08,1.63,1.63
1994-03-09,1.52,1.52
1994-03-10,1.13,1.13
1994-03-11,1.02,1.02
1994-03-12,1.9,1.9
1994-03-13,1.38,1.38
1994-03-14,1.03,1.03
1994-03-15,1.97,1.97
1994-03-16,1.25,1.25
1994-03-17,1.06,1.06
1994-03-18,5.26,5.26
1994-03-19,2.56,2.56
1994-03-20,1.53,1.53
1994-03-21,1.49,1.49
1994-03-22,2.5,2.5
1994-03-23,2.44,2.44
1994-03-24,2.49,2.49
1994-03-25,2.4,2.4
1994-03-26,1.41,1.41
1994-03-27,2.46,2.46
1994-03-28,2.44,2.44
1994-03-29,1.47,1.47
1994-03-30,3.54,3.54
1994-03-31,6.59,6.59
1994-04-01,2.58,2.58
1994-04-02,2.0,2.0
1994-04-03,7.74,7.74
1994-04-04,2.91,2.91
1994-04-05,2.52,2.52
1994-04-06,1.91,1.91
1994-04-07,1.75,1.75
1994-04-08,4.5,4.5
1994-04-09,2.81,2.81
1994-04-10,1.88,1.88
1994-04-11,1.49,1.49
1994-04-12,1.38,1.38
1994-04-13,1.25,1.25
1994-04-14,1.15,1.15
1994-04-15,1.07,1.07
1994-04-16,0.983,0.983
1994-04-17,0.908,0.908
1994-04-18,0.823,0.823
1994-04-19,0.77,0.77
1994-04-20,0.726,0.726
1994-04-21,0.709,0.709
1994-04-22,0.668,0.668
1994-04-23,0.645,0.645
1994-04-24,0.672,0.672
1994-04-25,1.46,1.46
1994-04-26,1.35,1.35
1994-04-27,1.23,1.23
1994-04-28,0.809,0.809
1994-04-29,0.618,0.618
1994-04-30,0.551,0.551
1994-05-01,0.528,0.528
1994-05-02,0.502,0.502
1994-05-03,0.5,0.5
1994-05-04,0.546,0.546
1994-05-05,0.74,0.74
1994-05-06,0.854,0.854
1994-05-07,0.737,0.737
1994-05-08,0.638,0.638
1994-05-09,0.523,0.523
1994-05-10,0.481,0.481
1994-05-11,0.491,0.491
1994-05-12,0.653,0.653
1994-05-13,0.479,0.479
1994-05-14,1.28,1.28
1994-05-15,0.895,0.895
1994-05-16,1.13,1.13
1994-05-17,2.16,2.16
1994-05-18,0.806,0.806
1994-05-19,0.619,0.619
1994-05-20,1.1,1.1
1994-05-21,4.15,4.15
1994-05-22,1.24,1.24
1994-05-23,0.918,0.918
1994-05-24,0.962,0.962
1994-05-25,1.16,1.16
1994-05-26,1.62,1.62
1994-05-27,0.981,0.981
1994-05-28,0.784,0.784
1994-05-29,0.719,0.719
1994-05-30,0.674,0.674
1994-05-31,0.642,0.642
1994-06-01,0.624,0.624
1994-06-02,0.721,0.721
1994-06-03,1.82,1.82
1994-06-04,2.32,2.32
1994-06-05,1.03,1.03
1994-06-06,1.21,1.21
1994-06-07,0.808,0.808
1994-06-08,0.69,0.69
1994-06-09,0.633,0.633
1994-06-10,0.608,0.608
1994-06-11,0.584,0.584
1994-06-12,0.576,0.576
1994-06-13,0.56,0.56
1994-06-14,0.508,0.508
1994-06-15,0.493,0.493
1994-06-16,0.475,0.475
1994-06-17,0.393,0.393
1994-06-18,0.384,0.384
1994-06-19,0.379,0.379
1994-06-20,0.384,0.384
1994-06-21,0.586,0.586
1994-06-22,0.508,0.508
1994-06-23,0.376,0.376
1994-06-24,0.378,0.378
1994-06-25,0.357,0.357
1994-06-26,0.338,0.338
1994-06-27,0.324,0.324
1994-06-28,0.308,0.308
1994-06-29,0.297,0.297
1994-06-30,0.288,0.288
1994-07-01,0.283,0.283
1994-07-02,0.276,0.276
1994-07-03,0.276,0.276
1994-07-04,0.296,0.296
1994-07-05,0.314,0.314
1994-07-06,0.556,0.556
1994-07-07,0.426,0.426
1994-07-08,0.713,0.713
1994-07-09,0.428,0.428
1994-07-10,0.306,0.306
1994-07-11,0.272,0.272
1994-07-12,0.254,0.254
1994-07-13,0.242,0.242
1994-07-14,0.233,0.233
1994-07-15,0.233,0.233
1994-07-16,0.225,0.225
1994-07-17,0.22,0.22
1994-07-18,0.223,0.223
1994-07-19,0.215,0.215
1994-07-20,0.209,0.209
1994-07-21,0.203,0.203
1994-07-22,0.195,0.195
1994-07-23,0.189,0.189
1994-07-24,0.187,0.187
1994-07-25,0.202,0.202
1994-07-26,0.309,0.309
1994-07-27,0.404,0.404
1994-07-28,0.257,0.257
1994-07-29,0.21,0.21
1994-07-30,0.199,0.199
1994-07-31,0.214,0.214
1994-08-01,0.361,0.361
1994-08-02,0.943,0.943
1994-08-03,0.472,0.472
1994-08-04,0.292,0.292
1994-08-05,0.242,0.242
1994-08-06,0.213,0.213
1994-08-07,0.203,0.203
1994-08-08,0.193,0.193
1994-08-09,0.348,0.348
1994-08-10,3.25,3.25
1994-08-11,0.458,0.458
1994-08-12,0.295,0.295
1994-08-13,0.246,0.246
1994-08-14,0.226,0.226
1994-08-15,0.212,0.212
1994-08-16,0.215,0.215
1994-08-17,0.273,0.273
1994-08-18,0.865,0.865
1994-08-19,1.39,1.39
1994-08-20,0.355,0.355
1994-08-21,0.27,0.27
1994-08-22,0.246,0.246
1994-08-23,0.277,0.277
1994-08-24,0.286,0.286
1994-08-25,0.326,0.326
1994-08-26,0.36,0.36
1994-08-27,0.419,0.419
1994-08-28,0.28,0.28
1994-08-29,0.244,0.244
1994-08-30,0.264,0.264
1994-08-31,0.609,0.609
1994-09-01,0.907,0.907
1994-09-02,0.347,0.347
1994-09-03,0.34,0.34
1994-09-04,0.52,0.52
1994-09-05,0.384,0.384
1994-09-06,0.301,0.301
1994-09-07,2.07,2.07
1994-09-08,1.17,1.17
1994-09-09,0.778,0.778
1994-09-10,0.742,0.742
1994-09-11,0.588,0.588
1994-09-12,0.833,0.833
1994-09-13,3.48,3.48
1994-09-14,2.26,2.26
1994-09-15,3.84,3.84
1994-09-16,1.46,1.46
1994-09-17,0.823,0.823
1994-09-18,1.68,1.68
1994-09-19,1.79,1.79
1994-09-20,1.36,1.36
1994-09-21,0.983,0.983
1994-09-22,0.745,0.745
1994-09-23,0.691,0.691
1994-09-24,0.795,0.795
1994-09-25,1.01,1.01
1994-09-26,0.849,0.849
1994-09-27,0.603,0.603
1994-09-28,0.543,0.543
1994-09-29,0.513,0.513
1994-09-30,0.488,0.488
1994-10-01,0.469,0.469
1994-10-02,0.529,0.529
1994-10-03,0.542,0.542
1994-10-04,0.456,0.456
1994-10-05,0.424,0.424
1994-10-06,0.41,0.41
1994-10-07,0.399,0.399
1994-10-08,0.388,0.388
1994-10-09,0.375,0.375
1994-10-10,0.367,0.367
1994-10-11,0.359,0.359
1994-10-12,0.349,0.349
1994-10-13,0.345,0.345
1994-10-14,0.34,0.34
1994-10-15,0.332,0.332
1994-10-16,0.325,0.325
1994-10-17,0.318,0.318
1994-10-18,0.338,0.338
1994-10-19,0.5,0.5
1994-10-20,0.548,0.548
1994-10-21,1.5,1.5
1994-10-22,2.04,2.04
1994-10-23,0.669,0.669
1994-10-24,1.26,1.26
1994-10-25,1.78,1.78
1994-10-26,1.21,1.21
1994-10-27,1.17,1.17
1994-10-28,1.96,1.96
1994-10-29,4.21,4.21
1994-10-30,11.6,11.6
1994-10-31,2.55,2.55
1994-11-01,1.43,1.43
1994-11-02,1.45,1.45
1994-11-03,2.52,2.52
1994-11-04,1.4,1.4
1994-11-05,1.14,1.14
1994-11-06,1.06,1.06
1994-11-07,1.42,1.42
1994-11-08,6.08,6.08
1994-11-09,2.23,2.23
1994-11-10,1.48,1.48
1994-11-11,1.55,1.55
1994-11-12,2.52,2.52
1994-11-13,3.17,3.17
1994-11-14,3.75,3.75
1994-11-15,1.63,1.63
1994-11-16,1.47,1.47
1994-11-17,1.35,1.35
1994-11-18,5.27,5.27
1994-11-19,2.67,2.67
1994-11-20,2.08,2.08
1994-11-21,1.58,1.58
1994-11-22,1.48,1.48
1994-11-23,1.31,1.31
1994-11-24,1.17,1.17
1994-11-25,1.06,1.06
1994-11-26,0.973,0.973
1994-11-27,0.894,0.894
1994-11-28,0.819,0.819
1994-11-29,0.766,0.766
1994-11-30,0.722,0.722
1994-12-01,0.679,0.679
1994-12-02,0.829,0.829
1994-12-03,2.89,2.89
1994-12-04,1.68,1.68
1994-12-05,2.77,2.77
1994-12-06,4.47,4.47
1994-12-07,6.35,6.35
1994-12-08,9.05,9.05
1994-12-09,1.74,1.74
1994-12-10,1.87,1.87
1994-12-11,1.48,1.48
1994-12-12,1.26,1.26
1994-12-13,1.22,1.22
1994-12-14,1.12,1.12
1994-12-15,1.02,1.02
1994-12-16,0.997,0.997
1994-12-17,2.26,2.26
1994-12-18,2.09,2.09
1994-12-19,1.76,1.76
1994-12-20,1.28,1.28
1994-12-21,1.1,1.1
1994-12-22,0.965,0.965
1994-12-23,0.868,0.868
1994-12-24,0.858,0.858
1994-12-25,2.81,2.81
1994-12-26,5.31,5.31
1994-12-27,20.9,20.9
1994-12-28,14.0,14.0
1994-12-29,4.59,4.59
1994-12-30,4.54,4.54
1994-12-31,3.19,3.19
1995-01-01,2.04,2.04
1995-01-02,1.67,1.67
1995-01-03,2.68,2.68
1995-01-04,5.2,5.2
1995-01-05,3.43,3.43
1995-01-06,1.81,1.81
1995-01-07,1.53,1.53
1995-01-08,1.85,1.85
1995-01-09,1.4,1.4
1995-01-10,2.26,2.26
1995-01-11,1.47,1.47
1995-01-12,1.15,1.15
1995-01-13,1.07,1.07
1995-01-14,1.09,1.09
1995-01-15,1.09,1.09
1995-01-16,2.29,2.29
1995-01-17,5.73,5.73
1995-01-18,1.51,1.51
1995-01-19,4.36,4.36
1995-01-20,2.32,2.32
1995-01-21,5.07,5.07
1995-01-22,3.36,3.36
1995-01-23,2.63,2.63
1995-01-24,4.81,4.81
1995-01-25,6.21,6.21
1995-01-26,2.82,2.82
1995-01-27,8.42,8.42
1995-01-28,4.12,4.12
1995-01-29,5.96,5.96
1995-01-30,2.44,2.44
1995-01-31,6.41,6.41
1995-02-01,4.25,4.25
1995-02-02,2.21,2.21
1995-02-03,2.79,2.79
1995-02-04,1.84,1.84
1995-02-05,1.59,1.59
1995-02-06,1.43,1.43
1995-02-07,1.89,1.89
1995-02-08,2.09,2.09
1995-02-09,2.9,2.9
1995-02-10,2.69,2.69
1995-02-11,8.28,8.28
1995-02-12,1.94,1.94
1995-02-13,2.91,2.91
1995-02-14,4.44,4.44
1995-02-15,2.01,2.01
1995-02-16,3.54,3.54
1995-02-17,2.85,2.85
1995-02-18,5.52,5.52
1995-02-19,2.62,2.62
1995-02-20,2.33,2.33
1995-02-21,2.18,2.18
1995-02-22,2.51,2.51
1995-02-23,4.11,4.11
1995-02-24,5.29,5.29
1995-02-25,2.62,2.62
1995-02-26,2.11,2.11
1995-02-27,2.37,2.37
1995-02-28,2.83,2.83
1995-03-01,2.53,2.53
1995-03-02,1.73,1.73
1995-03-03,1.52,1.52
1995-03-04,2.47,2.47
1995-03-05,4.72,4.72
1995-03-06,2.02,2.02
1995-03-07,2.55,2.55
1995-03-08,1.75,1.75
1995-03-09,3.23,3.23
1995-03-10,1.96,1.96
1995-03-11,1.66,1.66
1995-03-12,1.27,1.27
1995-03-13,1.13,1.13
1995-03-14,1.14,1.14
1995-03-15,1.23,1.23
1995-03-16,2.78,2.78
1995-03-17,2.23,2.23
1995-03-18,1.35,1.35
1995-03-19,1.16,1.16
1995-03-20,0.97,0.97
1995-03-21,0.882,0.882
1995-03-22,0.815,0.815
1995-03-23,0.762,0.762
1995-03-24,0.72,0.72
1995-03-25,0.7,0.7
1995-03-26,0.785,0.785
1995-03-27,0.947,0.947
1995-03-28,2.78,2.78
1995-03-29,0.915,0.915
1995-03-30,0.701,0.701
1995-03-31,0.674,0.674
1995-04-01,0.649,0.649
1995-04-02,0.605,0.605
1995-04-03,0.576,0.576
1995-04-04,0.55,0.55
1995-04-05,0.534,0.534
1995-04-06,0.528,0.528
1995-04-07,0.502,0.502
1995-04-08,0.481,0.481
1995-04-09,0.465,0.465
1995-04-10,0.452,0.452
1995-04-11,0.437,0.437
1995-04-12,0.388,0.388
1995-04-13,0.371,0.371
1995-04-14,0.362,0.362
1995-04-15,0.355,0.355
1995-04-16,0.347,0.347
1995-04-17,1.78,1.78
1995-04-18,1.33,1.33
1995-04-19,0.52,0.52
1995-04-20,0.425,0.425
1995-04-21,0.382,0.382
1995-04-22,1.13,1.13
1995-04-23,1.62,1.62
1995-04-24,0.806,0.806
1995-04-25,0.987,0.987
1995-04-26,0.52,0.52
1995-04-27,0.438,0.438
1995-04-28,0.42,0.42
1995-04-29,0.456,0.456
1995-04-30,0.413,0.413
1995-05-01,0.392,0.392
1995-05-02,0.377,0.377
1995-05-03,0.362,0.362
1995-05-04,0.352,0.352
1995-05-05,0.343,0.343
1995-05-06,0.333,0.333
1995-05-07,0.323,0.323
1995-05-08,0.319,0.319
1995-05-09,0.314,0.314
1995-05-10,0.313,0.313
1995-05-11,0.401,0.401
1995-05-12,0.457,0.457
1995-05-13,0.387,0.387
1995-05-14,0.348,0.348
1995-05-15,0.325,0.325
1995-05-16,0.458,0.458
1995-05-17,0.779,0.779
1995-05-18,0.404,0.404
1995-05-19,0.333,0.333
1995-05-20,0.306,0.306
1995-05-21,0.296,0.296
1995-05-22,0.289,0.289
1995-05-23,0.28,0.28
1995-05-24,0.29,0.29
1995-05-25,0.315,0.315
1995-05-26,0.99,0.99
1995-05-27,2.86,2.86
1995-05-28,1.23,1.23
1995-05-29,1.17,1.17
1995-05-30,0.934,0.934
1995-05-31,0.515,0.515
1995-06-01,0.423,0.423
1995-06-02,0.404,0.404
1995-06-03,1.59,1.59
1995-06-04,0.842,0.842
1995-06-05,0.449,0.449
1995-06-06,0.391,0.391
1995-06-07,0.379,0.379
1995-06-08,0.353,0.353
1995-06-09,0.344,0.344
1995-06-10,0.342,0.342
1995-06-11,0.338,0.338
1995-06-12,0.33,0.33
1995-06-13,0.318,0.318
1995-06-14,0.306,0.306
1995-06-15,0.294,0.294
1995-06-16,0.295,0.295
1995-06-17,0.348,0.348
1995-06-18,0.337,0.337
1995-06-19,0.303,0.303
1995-06-20,0.292,0.292
1995-06-21,0.277,0.277
1995-06-22,0.265,0.265
1995-06-23,0.254,0.254
1995-06-24,0.254,0.254
1995-06-25,0.246,0.246
1995-06-26,0.238,0.238
1995-06-27,0.232,0.232
1995-06-28,0.227,0.227
1995-06-29,0.221,0.221
1995-06-30,0.216,0.216
1995-07-01,0.213,0.213
1995-07-02,0.218,0.218
1995-07-03,0.211,0.211
1995-07-04,0.207,0.207
1995-07-05,0.204,0.204
1995-07-06,0.204,0.204
1995-07-07,0.202,0.202
1995-07-08,0.191,0.191
1995-07-09,0.234,0.234
1995-07-10,0.247,0.247
1995-07-11,0.209,0.209
1995-07-12,0.197,0.197
1995-07-13,0.201,0.201
1995-07-14,0.246,0.246
1995-07-15,0.259,0.259
1995-07-16,0.239,0.239
1995-07-17,0.214,0.214
1995-07-18,0.204,0.204
1995-07-19,0.193,0.193
1995-07-20,0.181,0.181
1995-07-21,0.175,0.175
1995-07-22,0.168,0.168
1995-07-23,0.165,0.165
1995-07-24,0.16,0.16
1995-07-25,0.161,0.161
1995-07-26,0.267,0.267
1995-07-27,0.189,0.189
1995-07-28,0.174,0.174
1995-07-29,0.21,0.21
1995-07-30,0.595,0.595
1995-07-31,0.282,0.282
1995-08-01,0.198,0.198
1995-08-02,0.178,0.178
1995-08-03,0.16,0.16
1995-08-04,0.151,0.151
1995-08-05,0.156,0.156
1995-08-06,0.154,0.154
1995-08-07,0.146,0.146
1995-08-08,0.141,0.141
1995-08-09,0.139,0.139
1995-08-10,0.136,0.136
1995-08-11,0.134,0.134
1995-08-12,0.136,0.136
1995-08-13,0.135,0.135
1995-08-14,0.133,0.133
1995-08-15,0.127,0.127
1995-08-16,0.126,0.126
1995-08-17,0.123,0.123
1995-08-18,0.123,0.123
1995-08-19,0.126,0.126
1995-08-20,0.127,0.127
1995-08-21,0.127,0.127
1995-08-22,0.125,0.125
1995-08-23,0.159,0.159
1995-08-24,0.142,0.142
1995-08-25,0.133,0.133
1995-08-26,0.127,0.127
1995-08-27,0.122,0.122
1995-08-28,0.123,0.123
1995-08-29,0.119,0.119
1995-08-30,0.119,0.119
1995-08-31,0.118,0.118
1995-09-01,0.119,0.119
1995-09-02,0.123,0.123
1995-09-03,0.124,0.124
1995-09-04,0.122,0.122
1995-09-05,0.119,0.119
1995-09-06,0.228,0.228
1995-09-07,0.722,0.722
1995-09-08,0.344,0.344
1995-09-09,0.361,0.361
1995-09-10,1.23,1.23
1995-09-11,0.55,0.55
1995-09-12,0.706,0.706
1995-09-13,0.332,0.332
1995-09-14,0.369,0.369
1995-09-15,0.356,0.356
1995-09-16,0.275,0.275
1995-09-17,0.238,0.238
1995-09-18,0.23,0.23
1995-09-19,0.223,0.223
1995-09-20,0.203,0.203
1995-09-21,0.189,0.189
1995-09-22,0.182,0.182
1995-09-23,0.187,0.187
1995-09-24,0.251,0.251
1995-09-25,0.211,0.211
1995-09-26,1.12,1.12
1995-09-27,0.874,0.874
1995-09-28,0.352,0.352
1995-09-29,0.277,0.277
1995-09-30,0.263,0.263
1995-10-01,0.31,0.31
1995-10-02,0.261,0.261
1995-10-03,0.481,0.481
1995-10-04,2.18,2.18
1995-10-05,0.666,0.666
1995-10-06,9.48,9.48
1995-10-07,4.19,4.19
1995-10-08,1.1,1.1
1995-10-09,0.736,0.736
1995-10-10,0.62,0.62
1995-10-11,0.576,0.576
1995-10-12,0.539,0.539
1995-10-13,0.515,0.515
1995-10-14,0.502,0.502
1995-10-15,0.498,0.498
1995-10-16,0.465,0.465
1995-10-17,0.603,0.603
1995-10-18,0.496,0.496
1995-10-19,0.437,0.437
1995-10-20,0.411,0.411
1995-10-21,0.4,0.4
1995-10-22,0.387,0.387
1995-10-23,0.373,0.373
1995-10-24,3.58,3.58
1995-10-25,1.12,1.12
1995-10-26,3.71,3.71
1995-10-27,1.17,1.17
1995-10-28,0.769,0.769
1995-10-29,0.682,0.682
1995-10-30,0.63,0.63
1995-10-31,0.59,0.59
1995-11-01,0.566,0.566
1995-11-02,0.54,0.54
1995-11-03,0.519,0.519
1995-11-04,0.494,0.494
1995-11-05,0.476,0.476
1995-11-06,0.464,0.464
1995-11-07,0.455,0.455
1995-11-08,0.446,0.446
1995-11-09,0.464,0.464
1995-11-10,0.631,0.631
1995-11-11,2.78,2.78
1995-11-12,1.54,1.54
1995-11-13,0.696,0.696
1995-11-14,1.33,1.33
1995-11-15,1.01,1.01
1995-11-16,0.783,0.783
1995-11-17,0.619,0.619
1995-11-18,0.553,0.553
1995-11-19,0.529,0.529
1995-11-20,0.646,0.646
1995-11-21,1.6,1.6
