,34010,orig
1998-09-24,0.107,0.107
1998-09-25,0.109,0.109
1998-09-26,0.109,0.109
1998-09-27,0.105,0.105
1998-09-28,0.107,0.107
1998-09-29,0.111,0.111
1998-09-30,0.155,0.155
1998-10-01,0.152,0.152
1998-10-02,0.128,0.128
1998-10-03,0.123,0.123
1998-10-04,0.126,0.126
1998-10-05,0.175,0.175
1998-10-06,0.199,0.199
1998-10-07,0.191,0.191
1998-10-08,0.189,0.189
1998-10-09,0.213,0.213
1998-10-10,0.201,0.201
1998-10-11,0.185,0.185
1998-10-12,0.167,0.167
1998-10-13,0.155,0.155
1998-10-14,0.145,0.145
1998-10-15,0.133,0.133
1998-10-16,0.131,0.131
1998-10-17,0.209,0.209
1998-10-18,0.208,0.208
1998-10-19,0.184,0.184
1998-10-20,0.169,0.169
1998-10-21,0.153,0.153
1998-10-22,0.143,0.143
1998-10-23,0.139,0.139
1998-10-24,0.297,0.297
1998-10-25,0.514,0.514
1998-10-26,0.406,0.406
1998-10-27,0.61,0.61
1998-10-28,2.81,2.81
1998-10-29,1.57,1.57
1998-10-30,1.15,1.15
1998-10-31,0.979,0.979
1998-11-01,1.76,1.76
1998-11-02,2.425,2.425
1998-11-03,5.382,5.382
1998-11-04,3.931,3.931
1998-11-05,2.195,2.195
1998-11-06,1.24,1.24
1998-11-07,0.843,0.843
1998-11-08,2.81,2.81
1998-11-09,4.77,4.77
1998-11-10,3.16,3.16
1998-11-11,1.61,1.61
1998-11-12,1.38,1.38
1998-11-13,1.16,1.16
1998-11-14,1.06,1.06
1998-11-15,0.889,0.889
1998-11-16,0.817,0.817
1998-11-17,0.759,0.759
1998-11-18,0.704,0.704
1998-11-19,0.658,0.658
1998-11-20,0.58,0.58
1998-11-21,0.523,0.523
1998-11-22,0.514,0.514
1998-11-23,0.485,0.485
1998-11-24,0.473,0.473
1998-11-25,0.483,0.483
1998-11-26,0.499,0.499
1998-11-27,0.515,0.515
1998-11-28,0.573,0.573
1998-11-29,0.637,0.637
1998-11-30,0.575,0.575
1998-12-01,0.513,0.513
1998-12-02,0.517,0.517
1998-12-03,0.526,0.526
1998-12-04,0.503,0.503
1998-12-05,0.463,0.463
1998-12-06,0.407,0.407
1998-12-07,0.373,0.373
1998-12-08,0.484,0.484
1998-12-09,1.0,1.0
1998-12-10,1.24,1.24
1998-12-11,3.7,3.7
1998-12-12,2.58,2.58
1998-12-13,2.46,2.46
1998-12-14,2.27,2.27
1998-12-15,2.376,2.376
1998-12-16,5.124,5.124
1998-12-17,2.804,2.804
1998-12-18,1.787,1.787
1998-12-19,2.443,2.443
1998-12-20,1.952,1.952
1998-12-21,1.42,1.42
1998-12-22,1.19,1.19
1998-12-23,2.064,2.064
1998-12-24,4.658,4.658
1998-12-25,3.89,3.89
1998-12-26,6.54,6.54
1998-12-27,5.99,5.99
1998-12-28,2.92,2.92
1998-12-29,1.89,1.89
1998-12-30,1.56,1.56
1998-12-31,1.42,1.42
1999-01-01,1.28,1.28
1999-01-02,1.24,1.24
1999-01-03,1.76,1.76
1999-01-06,1.94,1.94
1999-01-07,2.02,2.02
1999-01-08,2.43,2.43
1999-01-09,1.62,1.62
1999-01-10,1.37,1.37
1999-01-11,1.21,1.21
1999-01-12,2.15,2.15
1999-01-13,3.09,3.09
1999-01-14,2.93,2.93
1999-01-15,2.17,2.17
1999-01-16,3.29,3.29
1999-01-17,2.65,2.65
1999-01-18,1.78,1.78
1999-01-19,1.59,1.59
1999-01-20,1.42,1.42
1999-01-21,0.794,0.794
1999-01-22,0.703,0.703
1999-01-23,0.699,0.699
1999-01-24,0.812,0.812
1999-01-25,1.24,1.24
1999-01-26,1.46,1.46
1999-01-27,1.31,1.31
1999-01-30,1.02,1.02
1999-01-31,0.757,0.757
1999-02-01,0.641,0.641
1999-02-02,0.87,0.87
1999-02-03,0.863,0.863
1999-02-04,0.853,0.853
1999-02-05,0.805,0.805
1999-02-06,0.763,0.763
1999-02-07,0.731,0.731
1999-02-08,0.624,0.624
1999-02-09,0.607,0.607
1999-02-10,0.566,0.566
1999-02-11,0.54,0.54
1999-02-12,0.487,0.487
1999-02-13,0.476,0.476
1999-02-14,0.485,0.485
1999-02-15,0.559,0.559
1999-02-16,0.569,0.569
1999-02-17,0.521,0.521
1999-02-18,0.606,0.606
1999-02-19,0.865,0.865
1999-02-20,1.05,1.05
1999-02-23,1.32,1.32
1999-02-24,1.05,1.05
1999-02-25,0.867,0.867
1999-02-26,1.05,1.05
1999-03-02,7.4,7.4
1999-03-03,7.08,7.08
1999-03-04,4.54,4.54
1999-03-05,2.38,2.38
1999-03-06,1.78,1.78
1999-03-09,4.32,4.32
1999-03-10,5.98,5.98
1999-03-11,6.43,6.43
1999-03-12,3.69,3.69
1999-03-13,2.39,2.39
1999-03-14,1.78,1.78
1999-03-15,1.39,1.39
1999-03-16,1.28,1.28
1999-03-17,1.18,1.18
1999-03-18,1.09,1.09
1999-03-19,0.944,0.944
1999-03-20,0.848,0.848
1999-03-21,1.34,1.34
1999-03-22,1.7,1.7
1999-03-23,1.46,1.46
1999-03-24,1.2,1.2
1999-03-25,1.1,1.1
1999-03-26,1.03,1.03
1999-03-27,0.876,0.876
1999-03-28,0.756,0.756
1999-03-29,0.702,0.702
1999-03-30,0.683,0.683
1999-03-31,0.634,0.634
1999-04-01,0.589,0.589
1999-04-02,0.563,0.563
1999-04-03,0.525,0.525
1999-04-04,0.496,0.496
1999-04-05,0.492,0.492
1999-04-06,0.486,0.486
1999-04-07,0.475,0.475
1999-04-08,0.438,0.438
1999-04-09,0.423,0.423
1999-04-10,0.418,0.418
1999-04-11,0.429,0.429
1999-04-12,0.71,0.71
1999-04-13,0.81,0.81
1999-04-14,0.94,0.94
1999-04-15,0.718,0.718
1999-04-16,0.58,0.58
1999-04-17,1.82,1.82
1999-04-18,2.32,2.32
1999-04-19,1.52,1.52
1999-04-20,1.45,1.45
1999-04-21,1.81,1.81
1999-04-22,1.26,1.26
1999-04-23,0.97,0.97
1999-04-24,1.18,1.18
1999-04-25,1.86,1.86
1999-04-26,1.34,1.34
1999-04-27,0.936,0.936
1999-04-28,0.731,0.731
1999-04-29,0.643,0.643
1999-04-30,0.578,0.578
1999-05-01,0.517,0.517
1999-05-02,0.469,0.469
1999-05-03,0.445,0.445
1999-05-04,0.408,0.408
1999-05-05,0.38,0.38
1999-05-06,0.366,0.366
1999-05-07,0.447,0.447
1999-05-08,0.527,0.527
1999-05-09,0.402,0.402
1999-05-10,0.379,0.379
1999-05-11,0.361,0.361
1999-05-12,0.348,0.348
1999-05-13,0.327,0.327
1999-05-14,0.307,0.307
1999-05-15,0.29,0.29
1999-05-16,0.274,0.274
1999-05-17,0.267,0.267
1999-05-18,0.273,0.273
1999-05-19,0.274,0.274
1999-05-20,0.266,0.266
1999-05-21,0.258,0.258
1999-05-22,0.241,0.241
1999-05-23,0.228,0.228
1999-05-24,0.231,0.231
1999-05-25,0.222,0.222
1999-05-26,0.214,0.214
1999-05-27,0.202,0.202
1999-05-28,0.194,0.194
1999-05-29,0.192,0.192
1999-05-30,0.204,0.204
1999-05-31,0.233,0.233
1999-06-01,0.206,0.206
1999-06-02,0.368,0.368
1999-06-03,0.328,0.328
1999-06-04,0.259,0.259
1999-06-05,0.267,0.267
1999-06-06,0.358,0.358
1999-06-07,0.58,0.58
1999-06-08,0.755,0.755
1999-06-09,0.498,0.498
1999-06-10,0.361,0.361
1999-06-11,0.314,0.314
1999-06-15,0.68,0.68
1999-06-16,0.499,0.499
1999-06-17,0.405,0.405
1999-06-18,0.339,0.339
1999-06-19,0.296,0.296
1999-06-20,0.274,0.274
1999-06-21,0.262,0.262
1999-06-22,0.254,0.254
1999-06-23,0.221,0.221
1999-06-24,0.209,0.209
1999-06-25,0.184,0.184
1999-06-26,0.179,0.179
1999-06-27,0.194,0.194
1999-06-28,0.204,0.204
1999-06-29,0.34,0.34
1999-06-30,0.342,0.342
1999-07-01,0.29,0.29
1999-07-02,0.274,0.274
1999-07-03,0.707,0.707
1999-07-04,0.607,0.607
1999-07-11,0.397,0.397
1999-07-12,0.349,0.349
1999-07-13,0.32,0.32
1999-07-14,0.306,0.306
1999-07-15,0.271,0.271
1999-07-16,0.248,0.248
1999-07-17,0.22,0.22
1999-07-18,0.191,0.191
1999-07-19,0.215,0.215
1999-07-20,0.198,0.198
1999-07-21,0.189,0.189
1999-07-22,0.182,0.182
1999-07-23,0.169,0.169
1999-07-24,0.14,0.14
1999-07-25,0.14,0.14
1999-07-26,0.14,0.14
1999-07-27,0.179,0.179
1999-07-28,0.143,0.143
1999-07-29,0.139,0.139
1999-07-30,0.128,0.128
1999-07-31,0.114,0.114
1999-08-01,0.115,0.115
1999-08-02,0.112,0.112
1999-08-03,0.109,0.109
1999-08-04,0.125,0.125
1999-08-05,0.227,0.227
1999-08-06,0.184,0.184
1999-08-07,0.175,0.175
1999-08-08,0.254,0.254
1999-08-12,0.923,0.923
1999-08-13,0.74,0.74
1999-08-14,0.724,0.724
1999-08-15,0.729,0.729
1999-08-16,0.598,0.598
1999-08-17,0.587,0.587
1999-08-18,0.794,0.794
1999-08-19,0.732,0.732
1999-08-20,0.594,0.594
1999-08-21,0.513,0.513
1999-08-22,0.422,0.422
1999-08-23,0.366,0.366
1999-08-24,0.327,0.327
1999-08-25,0.289,0.289
1999-08-26,0.266,0.266
1999-08-27,0.241,0.241
1999-08-28,0.218,0.218
1999-08-29,0.205,0.205
1999-08-30,0.186,0.186
1999-08-31,0.196,0.196
1999-09-01,0.191,0.191
1999-09-02,0.151,0.151
1999-09-03,0.126,0.126
1999-09-04,0.117,0.117
1999-09-05,0.119,0.119
1999-09-06,0.146,0.146
1999-09-07,0.159,0.159
1999-09-08,0.156,0.156
1999-09-09,0.148,0.148
1999-09-10,0.151,0.151
1999-09-11,0.149,0.149
1999-09-12,0.149,0.149
1999-09-13,0.177,0.177
1999-09-14,0.227,0.227
1999-09-15,0.418,0.418
1999-09-16,0.429,0.429
1999-09-17,0.408,0.408
1999-09-18,0.309,0.309
1999-09-19,0.279,0.279
1999-09-20,0.378,0.378
1999-09-21,0.471,0.471
1999-09-22,0.571,0.571
1999-09-23,0.625,0.625
1999-09-24,0.961,0.961
1999-09-25,0.741,0.741
1999-09-26,0.806,0.806
1999-09-27,0.885,0.885
1999-09-28,0.724,0.724
1999-09-29,0.598,0.598
1999-09-30,0.556,0.556
1999-10-01,0.457,0.457
1999-10-02,0.776,0.776
1999-10-03,0.855,0.855
1999-10-04,0.639,0.639
1999-10-05,0.522,0.522
1999-10-06,0.435,0.435
1999-10-07,0.41,0.41
1999-10-08,0.575,0.575
1999-10-09,0.652,0.652
1999-10-10,0.544,0.544
1999-10-11,0.46,0.46
1999-10-12,0.384,0.384
1999-10-13,0.343,0.343
1999-10-14,0.326,0.326
1999-10-15,0.316,0.316
1999-10-16,0.297,0.297
1999-10-17,0.284,0.284
1999-10-18,0.277,0.277
1999-10-19,0.26,0.26
1999-10-20,0.253,0.253
1999-10-21,0.272,0.272
1999-10-22,0.339,0.339
1999-10-23,0.444,0.444
1999-10-24,1.12,1.12
1999-10-25,1.47,1.47
1999-10-26,0.842,0.842
1999-10-27,0.6,0.6
1999-10-28,0.503,0.503
1999-10-29,0.448,0.448
1999-10-30,0.461,0.461
1999-10-31,0.441,0.441
1999-11-01,0.387,0.387
1999-11-02,0.345,0.345
1999-11-03,0.289,0.289
1999-11-04,0.289,0.289
1999-11-05,0.375,0.375
1999-11-06,0.515,0.515
1999-11-07,0.432,0.432
1999-11-08,0.368,0.368
1999-11-09,0.339,0.339
1999-11-10,0.32,0.32
1999-11-11,0.323,0.323
1999-11-12,0.322,0.322
1999-11-13,0.311,0.311
1999-11-14,0.302,0.302
1999-11-15,0.303,0.303
1999-11-16,0.301,0.301
1999-11-17,0.305,0.305
1999-11-18,0.326,0.326
1999-11-19,0.637,0.637
1999-11-20,1.15,1.15
1999-11-21,1.02,1.02
1999-11-22,0.958,0.958
1999-11-23,1.0,1.0
1999-11-24,0.854,0.854
1999-11-25,0.738,0.738
1999-11-26,0.678,0.678
1999-11-27,0.711,0.711
1999-11-28,0.677,0.677
1999-11-29,0.702,0.702
1999-11-30,0.68,0.68
1999-12-01,0.7,0.7
1999-12-02,0.591,0.591
1999-12-03,0.573,0.573
1999-12-04,0.546,0.546
1999-12-05,0.48,0.48
1999-12-06,0.432,0.432
1999-12-07,0.448,0.448
1999-12-08,0.456,0.456
1999-12-09,0.485,0.485
1999-12-10,0.451,0.451
1999-12-11,1.62,1.62
1999-12-12,5.7,5.7
1999-12-13,4.07,4.07
1999-12-14,6.28,6.28
1999-12-15,3.47,3.47
1999-12-16,3.47,3.47
1999-12-17,3.52,3.52
1999-12-18,2.91,2.91
1999-12-19,1.82,1.82
1999-12-20,1.26,1.26
1999-12-21,1.19,1.19
1999-12-22,1.29,1.29
2000-01-04,2.99,2.99
2000-01-05,2.43,2.43
2000-01-06,1.78,1.78
2000-01-07,1.42,1.42
2000-01-08,1.25,1.25
2000-01-09,1.01,1.01
2000-01-10,0.88,0.88
2000-01-11,0.803,0.803
2000-01-12,0.869,0.869
2000-01-13,0.957,0.957
2000-01-14,0.89,0.89
2000-01-15,0.783,0.783
2000-01-16,0.75,0.75
2000-01-17,0.76,0.76
2000-01-18,0.716,0.716
2000-01-19,0.769,0.769
2000-01-20,0.787,0.787
2000-01-21,0.776,0.776
2000-01-22,0.898,0.898
2000-01-23,0.86,0.86
2000-01-24,0.931,0.931
2000-01-25,0.893,0.893
2000-01-26,0.825,0.825
2000-01-27,0.788,0.788
2000-01-28,0.824,0.824
2000-01-29,0.866,0.866
2000-01-30,0.688,0.688
2000-01-31,0.612,0.612
2000-02-01,0.731,0.731
2000-02-02,1.53,1.53
2000-02-03,1.2,1.2
2000-02-04,1.02,1.02
2000-02-05,0.929,0.929
2000-02-06,0.925,0.925
2000-02-07,1.18,1.18
2000-02-10,1.43,1.43
2000-02-11,1.1,1.1
2000-02-12,1.06,1.06
2000-02-13,0.883,0.883
2000-02-14,0.845,0.845
2000-02-15,0.924,0.924
2000-02-16,1.13,1.13
2000-02-17,0.984,0.984
2000-02-21,1.45,1.45
2000-02-22,1.23,1.23
2000-02-23,1.1,1.1
2000-02-24,1.08,1.08
2000-02-25,1.57,1.57
2000-02-26,1.36,1.36
2000-02-27,1.26,1.26
2000-03-06,1.52,1.52
2000-03-07,1.32,1.32
2000-03-08,1.15,1.15
2000-03-09,0.989,0.989
2000-03-10,0.889,0.889
2000-03-11,0.843,0.843
2000-03-12,0.724,0.724
2000-03-13,0.692,0.692
2000-03-14,0.661,0.661
2000-03-15,0.579,0.579
2000-03-16,0.553,0.553
2000-03-17,0.545,0.545
2000-03-18,0.514,0.514
2000-03-19,0.485,0.485
2000-03-20,0.491,0.491
2000-03-21,0.483,0.483
2000-03-22,0.477,0.477
2000-03-23,0.458,0.458
2000-03-24,0.489,0.489
2000-03-25,0.472,0.472
2000-03-26,0.449,0.449
2000-03-27,0.419,0.419
2000-03-28,0.421,0.421
2000-03-29,0.401,0.401
2000-03-30,0.395,0.395
2000-03-31,0.396,0.396
2000-04-01,0.4,0.4
2000-04-02,0.425,0.425
2000-04-03,0.51,0.51
2000-04-04,0.561,0.561
2000-04-05,0.498,0.498
2000-04-06,0.402,0.402
2000-04-07,0.371,0.371
2000-04-08,0.369,0.369
2000-04-09,0.372,0.372
2000-04-10,0.363,0.363
2000-04-11,0.414,0.414
2000-04-12,0.471,0.471
2000-04-13,0.444,0.444
2000-04-14,0.387,0.387
2000-04-15,0.624,0.624
2000-04-16,0.689,0.689
2000-04-17,0.578,0.578
2000-04-18,0.473,0.473
2000-04-19,0.421,0.421
2000-04-20,0.407,0.407
2000-04-21,0.383,0.383
2000-04-22,0.402,0.402
2000-04-23,0.367,0.367
2000-04-24,0.343,0.343
2000-04-25,0.437,0.437
2000-04-27,1.14,1.14
2000-04-28,0.826,0.826
2000-04-29,0.642,0.642
2000-04-30,0.529,0.529
2000-05-01,0.466,0.466
2000-05-02,0.433,0.433
2000-05-03,0.408,0.408
2000-05-04,0.38,0.38
2000-05-05,0.353,0.353
2000-05-06,0.336,0.336
2000-05-07,0.321,0.321
2000-05-08,0.304,0.304
2000-05-11,0.585,0.585
2000-05-12,0.444,0.444
2000-05-13,0.504,0.504
2000-05-14,0.395,0.395
2000-05-15,0.341,0.341
2000-05-16,0.307,0.307
2000-05-17,0.266,0.266
2000-05-18,0.333,0.333
2000-05-19,0.425,0.425
2000-05-20,0.38,0.38
2000-05-21,0.421,0.421
2000-05-22,0.407,0.407
2000-05-23,0.403,0.403
2000-05-24,0.432,0.432
2000-05-25,0.581,0.581
2000-05-28,5.5,5.5
2000-05-29,10.0,10.0
2000-05-30,6.08,6.08
2000-05-31,3.23,3.23
2000-06-01,2.2,2.2
2000-06-02,1.47,1.47
2000-06-03,1.16,1.16
2000-06-04,0.937,0.937
2000-06-05,0.784,0.784
2000-06-06,0.657,0.657
2000-06-07,0.547,0.547
2000-06-08,0.486,0.486
2000-06-09,0.451,0.451
2000-06-10,0.41,0.41
2000-06-11,0.366,0.366
2000-06-12,0.338,0.338
2000-06-13,0.313,0.313
2000-06-14,0.309,0.309
2000-06-15,0.318,0.318
2000-06-16,0.292,0.292
2000-06-17,0.274,0.274
2000-06-18,0.248,0.248
2000-06-19,0.235,0.235
2000-06-20,0.259,0.259
2000-06-21,0.385,0.385
2000-06-22,0.295,0.295
2000-06-23,0.259,0.259
2000-06-24,0.209,0.209
2000-06-25,0.221,0.221
2000-06-26,0.213,0.213
2000-06-27,0.202,0.202
2000-06-28,0.193,0.193
2000-06-29,0.212,0.212
2000-06-30,0.236,0.236
2000-07-01,0.238,0.238
2000-07-02,0.246,0.246
2000-07-03,0.475,0.475
2000-07-04,0.518,0.518
2000-07-05,0.542,0.542
2000-07-06,0.426,0.426
2000-07-07,0.306,0.306
2000-07-08,0.265,0.265
2000-07-09,0.239,0.239
2000-07-10,0.467,0.467
2000-07-11,0.83,0.83
2000-07-12,0.54,0.54
2000-07-13,0.395,0.395
2000-07-14,0.346,0.346
2000-07-15,0.305,0.305
2000-07-16,0.266,0.266
2000-07-17,0.247,0.247
2000-07-18,0.236,0.236
2000-07-19,0.231,0.231
2000-07-20,0.241,0.241
2000-07-21,0.194,0.194
2000-07-22,0.167,0.167
2000-07-23,0.169,0.169
2000-07-24,0.197,0.197
2000-07-25,0.196,0.196
2000-07-26,0.124,0.124
2000-07-27,0.202,0.202
2000-07-28,0.357,0.357
2000-07-29,0.244,0.244
2000-07-30,0.219,0.219
2000-07-31,0.186,0.186
2000-08-01,0.203,0.203
2000-08-02,0.185,0.185
2000-08-03,0.232,0.232
2000-08-04,0.252,0.252
2000-08-05,0.206,0.206
2000-08-06,0.174,0.174
2000-08-07,0.167,0.167
2000-08-08,0.161,0.161
2000-08-09,0.158,0.158
2000-08-10,0.169,0.169
2000-08-11,0.146,0.146
2000-08-12,0.141,0.141
2000-08-13,0.123,0.123
2000-08-14,0.117,0.117
2000-08-15,0.123,0.123
2000-08-16,0.118,0.118
2000-08-17,0.115,0.115
2000-08-18,0.156,0.156
2000-08-19,0.234,0.234
2000-08-20,0.186,0.186
2000-08-21,0.182,0.182
2000-08-22,0.162,0.162
2000-08-23,0.157,0.157
2000-08-24,0.145,0.145
2000-08-25,0.147,0.147
2000-08-26,0.142,0.142
2000-08-27,0.176,0.176
2000-08-28,0.2,0.2
2000-08-29,0.161,0.161
2000-08-30,0.148,0.148
2000-08-31,0.162,0.162
2000-09-01,0.283,0.283
2000-09-02,0.304,0.304
2000-09-03,0.212,0.212
2000-09-04,0.186,0.186
2000-09-05,0.171,0.171
2000-09-06,0.151,0.151
2000-09-07,0.149,0.149
2000-09-08,0.15,0.15
2000-09-09,0.147,0.147
2000-09-10,0.129,0.129
2000-09-11,0.127,0.127
2000-09-12,0.133,0.133
2000-09-13,0.125,0.125
2000-09-14,0.123,0.123
2000-09-15,0.3,0.3
2000-09-16,0.425,0.425
2000-09-17,0.286,0.286
2000-09-18,0.273,0.273
2000-09-19,0.435,0.435
2000-09-20,0.865,0.865
2000-09-21,0.54,0.54
2000-09-22,0.338,0.338
2000-09-23,0.264,0.264
2000-09-24,0.231,0.231
2000-09-25,0.305,0.305
2000-09-26,0.948,0.948
2000-09-27,0.676,0.676
2000-09-28,0.654,0.654
2000-09-29,0.607,0.607
2000-09-30,0.435,0.435
2000-10-01,0.336,0.336
2000-10-02,0.306,0.306
2000-10-03,0.264,0.264
2000-10-04,0.235,0.235
2000-10-05,0.218,0.218
2000-10-06,0.217,0.217
2000-10-07,0.211,0.211
2000-10-08,0.227,0.227
2000-10-09,0.653,0.653
2000-10-10,3.93,3.93
2000-10-11,3.91,3.91
2000-10-12,1.75,1.75
2000-10-13,0.816,0.816
2000-10-14,0.572,0.572
2000-10-15,0.356,0.356
2000-10-16,0.479,0.479
2000-10-17,1.53,1.53
2000-10-18,1.61,1.61
2000-10-19,1.72,1.72
2000-10-20,2.17,2.17
2000-10-21,4.8,4.8
2000-10-22,2.6,2.6
2000-10-23,1.32,1.32
2000-10-24,0.93,0.93
2000-10-25,0.83,0.83
2000-10-26,0.659,0.659
2000-10-27,2.98,2.98
2000-10-28,6.34,6.34
2000-10-29,6.22,6.22
2000-10-30,8.98,8.98
2000-10-31,8.27,8.27
2000-11-01,4.26,4.26
2000-11-02,4.22,4.22
2000-11-03,5.03,5.03
2000-11-04,2.36,2.36
2000-11-05,2.23,2.23
2000-11-06,6.97,6.97
2000-11-07,8.77,8.77
2000-11-08,7.52,7.52
2000-11-09,6.17,6.17
2000-11-10,4.89,4.89
2000-11-11,3.38,3.38
2000-11-12,6.68,6.68
2000-11-13,5.52,5.52
2000-11-20,2.62,2.62
2000-11-21,1.96,1.96
2000-11-22,2.88,2.88
2000-11-23,3.72,3.72
2000-11-24,4.44,4.44
2000-11-25,3.75,3.75
2000-11-26,3.99,3.99
2000-11-27,2.54,2.54
2000-11-28,4.85,4.85
2000-11-29,3.55,3.55
2000-11-30,2.2,2.2
2000-12-01,2.85,2.85
2000-12-02,3.0,3.0
2000-12-03,1.97,1.97
2000-12-04,1.76,1.76
2000-12-05,1.58,1.58
2000-12-06,1.39,1.39
2000-12-07,1.48,1.48
2000-12-08,2.82,2.82
2000-12-09,1.82,1.82
2000-12-10,2.3,2.3
2000-12-14,1.95,1.95
2000-12-15,1.49,1.49
2000-12-16,1.22,1.22
2000-12-17,1.09,1.09
2000-12-18,1.01,1.01
2000-12-19,0.94,0.94
2000-12-20,0.907,0.907
2000-12-21,0.803,0.803
2000-12-22,0.824,0.824
2000-12-23,0.828,0.828
2000-12-24,5.0,5.0
2000-12-25,6.96,6.96
2000-12-26,4.17,4.17
2000-12-27,2.16,2.16
2000-12-28,1.6,1.6
2000-12-29,1.26,1.26
2000-12-30,1.01,1.01
2000-12-31,0.986,0.986
2001-01-01,2.16,2.16
2001-01-02,2.31,2.31
2001-01-03,1.69,1.69
2001-01-04,4.21,4.21
2001-01-05,5.95,5.95
2001-01-06,5.98,5.98
2001-01-07,2.66,2.66
2001-01-08,1.84,1.84
2001-01-09,1.52,1.52
2001-01-10,1.35,1.35
2001-01-11,1.05,1.05
2001-01-12,1.03,1.03
2001-01-13,0.918,0.918
2001-01-14,0.862,0.862
2001-01-15,0.875,0.875
2001-01-16,0.817,0.817
2001-01-17,0.749,0.749
2001-01-18,0.722,0.722
2001-01-19,0.683,0.683
2001-01-20,0.643,0.643
2001-01-21,0.743,0.743
2001-01-22,0.909,0.909
2001-01-23,1.52,1.52
2001-01-24,3.96,3.96
2001-01-25,3.77,3.77
2001-01-26,3.74,3.74
2001-01-27,4.68,4.68
2001-01-28,4.07,4.07
2001-01-29,2.28,2.28
2001-01-30,1.83,1.83
2001-01-31,1.75,1.75
2001-02-01,1.66,1.66
2001-02-02,2.18,2.18
2001-02-03,4.13,4.13
2001-02-04,7.42,7.42
2001-02-05,6.75,6.75
2001-02-06,6.93,6.93
2001-02-07,6.47,6.47
2001-02-08,7.47,7.47
2001-02-09,5.63,5.63
2001-02-10,4.25,4.25
2001-02-13,4.98,4.98
2001-02-14,2.72,2.72
2001-02-15,2.39,2.39
2001-02-16,2.05,2.05
2001-02-17,1.72,1.72
2001-02-18,1.39,1.39
2001-02-19,1.28,1.28
2001-02-20,1.18,1.18
2001-02-21,1.14,1.14
2001-02-22,1.12,1.12
2001-02-23,1.1,1.1
2001-02-24,0.972,0.972
2001-02-25,0.878,0.878
2001-02-26,0.926,0.926
2001-02-27,1.11,1.11
2001-02-28,3.79,3.79
2001-03-01,6.47,6.47
2001-03-02,5.77,5.77
2001-03-03,4.62,4.62
2001-03-04,3.28,3.28
2001-03-05,2.33,2.33
2001-03-06,2.0,2.0
2001-03-07,3.11,3.11
2001-03-08,5.0,5.0
2001-03-09,7.28,7.28
2001-03-10,6.02,6.02
2001-03-11,4.95,4.95
2001-03-12,6.27,6.27
2001-03-13,5.63,5.63
2001-03-14,6.33,6.33
2001-03-15,2.89,2.89
2001-03-16,2.35,2.35
2001-03-17,4.93,4.93
2001-03-18,3.82,3.82
2001-03-19,3.53,3.53
2001-03-20,2.94,2.94
2001-03-21,4.42,4.42
2001-03-22,4.8,4.8
2001-03-23,4.38,4.38
2001-03-24,4.5,4.5
2001-03-25,2.95,2.95
2001-03-26,2.11,2.11
2001-03-27,1.88,1.88
2001-03-28,3.56,3.56
2001-03-29,4.62,4.62
2001-03-30,3.14,3.14
2001-03-31,2.24,2.24
2001-04-01,1.78,1.78
2001-04-02,1.85,1.85
2001-04-06,5.47,5.47
2001-04-07,4.23,4.23
2001-04-08,4.57,4.57
2001-04-09,2.87,2.87
2001-04-10,2.16,2.16
2001-04-11,1.69,1.69
2001-04-12,1.43,1.43
2001-04-13,1.25,1.25
2001-04-14,1.24,1.24
2001-04-15,1.29,1.29
2001-04-16,1.13,1.13
2001-04-17,1.07,1.07
2001-04-18,1.12,1.12
2001-04-19,1.02,1.02
2001-04-20,1.66,1.66
2001-04-21,1.11,1.11
2001-04-22,0.738,0.738
2001-04-23,1.2,1.2
2001-04-24,1.14,1.14
2001-04-25,1.07,1.07
2001-04-26,1.31,1.31
2001-05-01,1.34,1.34
2001-05-02,1.18,1.18
2001-05-03,1.1,1.1
2001-05-04,0.921,0.921
2001-05-05,0.799,0.799
2001-05-06,0.721,0.721
2001-05-07,0.674,0.674
2001-05-08,0.645,0.645
2001-05-09,0.644,0.644
2001-05-10,0.632,0.632
2001-05-11,0.569,0.569
2001-05-12,0.527,0.527
2001-05-13,0.527,0.527
2001-05-14,1.97,1.97
2001-05-15,3.41,3.41
2001-05-16,4.85,4.85
2001-05-17,3.4,3.4
2001-05-18,2.89,2.89
2001-05-19,1.56,1.56
2001-05-20,1.15,1.15
2001-05-21,0.837,0.837
2001-05-22,0.801,0.801
2001-05-23,0.701,0.701
2001-05-24,0.618,0.618
2001-05-25,0.583,0.583
2001-05-26,0.543,0.543
2001-05-27,0.508,0.508
2001-05-28,0.458,0.458
2001-05-29,0.423,0.423
2001-05-30,0.446,0.446
2001-05-31,0.366,0.366
2001-06-01,0.321,0.321
2001-06-02,0.355,0.355
2001-06-03,0.349,0.349
2001-06-04,0.341,0.341
2001-06-05,0.338,0.338
2001-06-06,0.329,0.329
2001-06-07,0.32,0.32
2001-06-08,0.304,0.304
2001-06-09,0.281,0.281
2001-06-10,0.297,0.297
2001-06-11,0.289,0.289
2001-06-12,0.27,0.27
2001-06-13,0.268,0.268
2001-06-14,0.267,0.267
2001-06-15,0.561,0.561
2001-06-16,3.91,3.91
2001-06-17,7.18,7.18
2001-06-18,3.72,3.72
2001-06-19,1.2,1.2
2001-06-20,0.786,0.786
2001-06-21,0.552,0.552
