,49006,orig
2011-10-27,0.829,0.829
2011-10-28,0.632,0.632
2011-10-29,0.578,0.578
2011-10-30,0.92,0.92
2011-10-31,1.4,1.4
2011-11-01,0.895,0.895
2011-11-02,0.813,0.813
2011-11-03,0.836,0.836
2011-11-04,0.688,0.688
2011-11-05,0.596,0.596
2011-11-06,0.535,0.535
2011-11-07,0.482,0.482
2011-11-08,0.428,0.428
2011-11-09,0.448,0.448
2011-11-10,0.356,0.356
2011-11-11,0.392,0.392
2011-11-12,0.313,0.313
2011-11-13,0.288,0.288
2011-11-14,0.277,0.277
2011-11-15,0.265,0.265
2011-11-16,0.264,0.264
2011-11-17,0.253,0.253
2011-11-18,0.234,0.234
2011-11-19,0.21,0.21
2011-11-20,0.195,0.195
2011-11-21,0.421,0.421
2011-11-22,0.231,0.231
2011-11-23,0.211,0.211
2011-11-24,0.215,0.215
2011-11-25,0.211,0.211
2011-11-26,0.206,0.206
2011-11-27,0.2,0.2
2011-11-28,0.214,0.214
2011-11-29,0.28,0.28
2011-11-30,0.294,0.294
2011-12-01,0.278,0.278
2011-12-02,1.2,1.2
2011-12-03,0.964,0.964
2011-12-04,0.849,0.849
2011-12-05,0.79,0.79
2011-12-06,0.745,0.745
2011-12-07,0.671,0.671
2011-12-08,0.765,0.765
2011-12-09,0.622,0.622
2011-12-10,0.558,0.558
2011-12-11,0.62,0.62
2011-12-12,1.78,1.78
2011-12-13,1.05,1.05
2011-12-14,1.03,1.03
2011-12-15,1.5,1.5
2011-12-16,1.19,1.19
2011-12-17,0.949,0.949
2011-12-18,0.834,0.834
2011-12-19,2.29,2.29
2011-12-20,1.29,1.29
2011-12-21,0.962,0.962
2011-12-22,0.837,0.837
2011-12-23,0.869,0.869
2011-12-24,0.693,0.693
2011-12-25,0.638,0.638
2011-12-26,0.574,0.574
2011-12-27,0.516,0.516
2011-12-28,0.491,0.491
2011-12-29,0.445,0.445
2011-12-30,1.22,1.22
2011-12-31,1.42,1.42
2012-01-01,1.07,1.07
2012-01-02,1.26,1.26
2012-01-03,2.2,2.2
2012-01-04,1.27,1.27
2012-01-05,1.05,1.05
2012-01-06,0.888,0.888
2012-01-07,0.77,0.77
2012-01-08,0.666,0.666
2012-01-09,0.571,0.571
2012-01-10,0.501,0.501
2012-01-11,0.442,0.442
2012-01-12,0.393,0.393
2012-01-13,0.354,0.354
2012-01-14,0.32,0.32
2012-01-15,0.286,0.286
2012-01-16,0.257,0.257
2012-01-17,0.237,0.237
2012-01-18,0.363,0.363
2012-01-19,0.359,0.359
2012-01-20,0.284,0.284
2012-01-21,0.306,0.306
2012-01-22,0.288,0.288
2012-01-23,0.307,0.307
2012-01-24,0.545,0.545
2012-01-25,0.703,0.703
2012-01-26,0.547,0.547
2012-01-27,0.532,0.532
2012-01-28,0.5,0.5
2012-01-29,1.32,1.32
2012-01-30,0.875,0.875
2012-01-31,0.67,0.67
2012-02-01,0.612,0.612
2012-02-02,0.55,0.55
2012-02-03,0.496,0.496
2012-02-04,1.06,1.06
2012-02-05,0.575,0.575
2012-02-06,0.513,0.513
2012-02-07,0.479,0.479
2012-02-08,0.446,0.446
2012-02-09,0.506,0.506
2012-02-10,0.589,0.589
2012-02-11,0.458,0.458
2012-02-12,0.446,0.446
2012-02-13,0.433,0.433
2012-02-14,0.411,0.411
2012-02-15,0.385,0.385
2012-02-16,0.368,0.368
2012-02-17,0.351,0.351
2012-02-18,0.381,0.381
2012-02-19,0.326,0.326
2012-02-20,0.303,0.303
2012-02-21,0.287,0.287
2012-02-22,0.337,0.337
2012-02-23,0.298,0.298
2012-02-24,0.266,0.266
2012-02-25,0.263,0.263
2012-02-26,0.25,0.25
2012-02-27,0.27,0.27
2012-02-28,0.259,0.259
2012-02-29,0.252,0.252
2012-03-01,0.247,0.247
2012-03-02,0.246,0.246
2012-03-03,0.302,0.302
2012-03-04,0.362,0.362
2012-03-05,0.256,0.256
2012-03-06,0.255,0.255
2012-03-07,0.288,0.288
2012-03-08,0.25,0.25
2012-03-09,0.249,0.249
2012-03-10,0.246,0.246
2012-03-11,0.233,0.233
2012-03-12,0.224,0.224
2012-03-13,0.216,0.216
2012-03-14,0.208,0.208
2012-03-15,0.203,0.203
2012-03-16,0.202,0.202
2012-03-17,0.196,0.196
2012-03-18,0.185,0.185
2012-03-19,0.173,0.173
2012-03-20,0.166,0.166
2012-03-21,0.16,0.16
2012-03-22,0.157,0.157
2012-03-23,0.148,0.148
2012-03-24,0.14,0.14
2012-03-25,0.134,0.134
2012-03-26,0.13,0.13
2012-03-27,0.126,0.126
2012-03-28,0.124,0.124
2012-03-29,0.119,0.119
2012-03-30,0.118,0.118
2012-03-31,0.114,0.114
2012-04-01,0.108,0.108
2012-04-02,0.105,0.105
2012-04-03,0.113,0.113
2012-04-04,0.112,0.112
2012-04-05,0.106,0.106
2012-04-06,0.1,0.1
2012-04-07,0.097,0.097
2012-04-08,0.086,0.086
2012-04-09,0.257,0.257
2012-04-10,0.102,0.102
2012-04-11,0.086,0.086
2012-04-12,0.077,0.077
2012-04-13,0.087,0.087
2012-04-14,0.19,0.19
2012-04-15,0.108,0.108
2012-04-16,0.14,0.14
2012-04-17,0.304,0.304
2012-04-18,0.33,0.33
2012-04-19,0.235,0.235
2012-04-20,0.28,0.28
2012-04-21,0.343,0.343
2012-04-22,0.362,0.362
2012-04-23,0.637,0.637
2012-04-24,1.03,1.03
2012-04-25,1.43,1.43
2012-04-26,0.861,0.861
2012-04-27,0.74,0.74
2012-04-28,0.651,0.651
2012-04-29,1.97,1.97
2012-04-30,0.989,0.989
2012-05-01,0.821,0.821
2012-05-02,0.704,0.704
2012-05-03,0.625,0.625
2012-05-04,0.536,0.536
2012-05-05,0.458,0.458
2012-05-06,0.406,0.406
2012-05-07,0.378,0.378
2012-05-08,0.328,0.328
2012-05-09,0.429,0.429
2012-05-10,0.4,0.4
2012-05-11,0.297,0.297
2012-05-12,0.269,0.269
2012-05-13,0.26,0.26
2012-05-14,0.284,0.284
2012-05-15,0.244,0.244
2012-05-16,0.229,0.229
2012-05-17,0.225,0.225
2012-05-18,0.216,0.216
2012-05-19,0.204,0.204
2012-05-20,0.195,0.195
2012-05-21,0.186,0.186
2012-05-22,0.176,0.176
2012-05-23,0.169,0.169
2012-05-24,0.147,0.147
2012-05-25,0.129,0.129
2012-05-26,0.131,0.131
2012-05-27,0.14,0.14
2012-05-28,0.137,0.137
2012-05-29,0.129,0.129
2012-05-30,0.133,0.133
2012-05-31,0.133,0.133
2012-06-01,0.13,0.13
2012-06-02,0.134,0.134
2012-06-03,0.153,0.153
2012-06-04,0.142,0.142
2012-06-05,0.161,0.161
2012-06-06,0.11,0.11
2012-06-07,0.423,0.423
2012-06-08,0.176,0.176
2012-06-09,0.121,0.121
2012-06-10,0.118,0.118
2012-06-11,0.11,0.11
2012-06-12,0.134,0.134
2012-06-13,0.124,0.124
2012-06-14,0.288,0.288
2012-06-15,0.215,0.215
2012-06-16,0.263,0.263
2012-06-17,0.242,0.242
2012-06-18,0.252,0.252
2012-06-19,0.235,0.235
2012-06-20,0.249,0.249
2012-06-21,0.411,0.411
2012-06-22,0.28,0.28
2012-06-23,0.94,0.94
2012-06-24,0.507,0.507
2012-06-25,0.466,0.466
2012-06-26,0.457,0.457
2012-06-27,0.406,0.406
2012-06-28,0.363,0.363
2012-06-29,0.419,0.419
2012-06-30,0.338,0.338
2012-07-01,0.349,0.349
2012-07-02,0.447,0.447
2012-07-03,0.433,0.433
2012-07-04,0.489,0.489
2012-07-05,0.44,0.44
2012-07-06,1.26,1.26
2012-07-07,0.673,0.673
2012-07-08,0.584,0.584
2012-07-09,0.531,0.531
2012-07-10,0.484,0.484
2012-07-11,0.487,0.487
2012-07-12,2.13,2.13
2012-07-13,0.915,0.915
2012-07-14,0.732,0.732
2012-07-15,0.653,0.653
2012-07-16,0.931,0.931
2012-07-17,0.639,0.639
2012-07-18,1.29,1.29
2012-07-19,0.699,0.699
2012-07-20,0.623,0.623
2012-07-21,0.551,0.551
2012-07-22,0.485,0.485
2012-07-23,0.431,0.431
2012-07-24,0.377,0.377
2012-07-25,0.333,0.333
2012-07-26,0.3,0.3
2012-07-27,0.277,0.277
2012-07-28,0.334,0.334
2012-07-29,0.361,0.361
2012-07-30,0.28,0.28
2012-07-31,0.297,0.297
2012-08-01,0.283,0.283
2012-08-02,0.275,0.275
2012-08-03,0.257,0.257
2012-08-04,0.274,0.274
2012-08-05,0.47,0.47
2012-08-06,0.53,0.53
2012-08-07,0.64,0.64
2012-08-08,0.544,0.544
2012-08-09,0.508,0.508
2012-08-10,0.481,0.481
2012-08-11,0.456,0.456
2012-08-12,0.436,0.436
2012-08-13,0.421,0.421
2012-08-14,0.409,0.409
2012-08-15,0.472,0.472
2012-08-16,0.406,0.406
2012-08-17,1.02,1.02
2012-08-18,0.501,0.501
2012-08-19,0.555,0.555
2012-08-20,0.49,0.49
2012-08-21,0.48,0.48
2012-08-22,0.461,0.461
2012-08-23,0.45,0.45
2012-08-24,0.453,0.453
2012-08-25,0.697,0.697
2012-08-26,0.475,0.475
2012-08-27,1.0,1.0
2012-08-28,1.02,1.02
2012-08-29,0.982,0.982
2012-08-30,0.67,0.67
2012-08-31,0.62,0.62
2012-09-01,0.569,0.569
2012-09-02,0.544,0.544
2012-09-03,0.49,0.49
2012-09-04,0.454,0.454
2012-09-05,0.42,0.42
2012-09-06,0.388,0.388
2012-09-07,0.36,0.36
2012-09-08,0.336,0.336
2012-09-09,0.321,0.321
2012-09-10,0.308,0.308
2012-09-11,0.305,0.305
2012-09-12,0.303,0.303
2012-09-13,0.277,0.277
2012-09-14,0.267,0.267
2012-09-15,0.257,0.257
2012-09-16,0.246,0.246
2012-09-17,0.237,0.237
2012-09-18,0.229,0.229
2012-09-19,0.223,0.223
2012-09-20,0.219,0.219
2012-09-21,0.214,0.214
2012-09-22,0.207,0.207
2012-09-23,0.842,0.842
2012-09-24,0.339,0.339
2012-09-25,0.527,0.527
2012-09-26,0.551,0.551
2012-09-27,0.379,0.379
2012-09-28,0.397,0.397
2012-09-29,0.375,0.375
2012-09-30,0.532,0.532
2012-10-01,0.438,0.438
2012-10-02,0.439,0.439
2012-10-03,0.473,0.473
2012-10-04,1.25,1.25
2012-10-05,1.99,1.99
2012-10-06,1.04,1.04
2012-10-07,0.876,0.876
2012-10-08,0.773,0.773
2012-10-09,0.897,0.897
2012-10-10,0.757,0.757
2012-10-11,1.85,1.85
2012-10-12,0.947,0.947
2012-10-13,0.879,0.879
2012-10-14,0.819,0.819
2012-10-15,0.891,0.891
2012-10-16,0.913,0.913
2012-10-17,0.793,0.793
2012-10-18,0.732,0.732
2012-10-19,0.663,0.663
2012-10-20,0.61,0.61
2012-10-21,0.555,0.555
2012-10-22,0.502,0.502
2012-10-23,0.457,0.457
2012-10-24,0.425,0.425
2012-10-25,0.388,0.388
2012-10-26,0.36,0.36
2012-10-27,0.333,0.333
2012-10-28,0.472,0.472
2012-10-29,0.458,0.458
2012-10-30,0.318,0.318
2012-10-31,1.1,1.1
2012-11-01,1.03,1.03
2012-11-02,1.37,1.37
2012-11-03,0.989,0.989
2012-11-04,1.0,1.0
2012-11-05,0.886,0.886
2012-11-06,0.823,0.823
2012-11-07,0.737,0.737
2012-11-08,0.687,0.687
2012-11-09,0.918,0.918
2012-11-10,0.848,0.848
2012-11-11,0.706,0.706
2012-11-12,1.02,1.02
2012-11-13,0.71,0.71
2012-11-14,0.674,0.674
2012-11-15,0.622,0.622
2012-11-16,0.615,0.615
2012-11-17,0.554,0.554
2012-11-18,0.498,0.498
2012-11-19,0.584,0.584
2012-11-20,1.85,1.85
2012-11-21,1.17,1.17
2012-11-22,2.69,2.69
2012-11-23,0.907,0.907
2012-11-24,3.74,3.74
2012-11-25,2.02,2.02
2012-11-26,1.6,1.6
2012-11-27,1.24,1.24
2012-11-28,0.953,0.953
2012-11-29,0.815,0.815
2012-11-30,0.696,0.696
2012-12-01,0.593,0.593
2012-12-02,0.633,0.633
2012-12-03,0.71,0.71
2012-12-04,0.639,0.639
2012-12-05,0.774,0.774
2012-12-06,1.01,1.01
2012-12-07,0.624,0.624
2012-12-08,0.561,0.561
2012-12-09,0.561,0.561
2012-12-10,0.486,0.486
2012-12-11,0.44,0.44
2012-12-12,0.404,0.404
2012-12-13,0.382,0.382
2012-12-14,0.705,0.705
2012-12-15,0.525,0.525
2012-12-16,0.46,0.46
2012-12-17,0.501,0.501
2012-12-18,0.474,0.474
2012-12-19,1.93,1.93
2012-12-20,2.49,2.49
2012-12-21,3.96,3.96
2012-12-22,4.64,4.64
2012-12-23,1.7,1.7
2012-12-24,1.65,1.65
2012-12-25,1.32,1.32
2012-12-26,1.17,1.17
2012-12-27,1.07,1.07
2012-12-28,1.27,1.27
2012-12-29,2.28,2.28
2012-12-30,1.18,1.18
2012-12-31,1.6,1.6
2013-01-01,0.984,0.984
2013-01-02,1.08,1.08
2013-01-03,0.907,0.907
2013-01-04,0.783,0.783
2013-01-05,0.698,0.698
2013-01-06,0.624,0.624
2013-01-07,0.542,0.542
2013-01-08,0.504,0.504
2013-01-09,0.43,0.43
2013-01-10,0.535,0.535
2013-01-11,0.385,0.385
2013-01-12,0.4,0.4
2013-01-13,0.345,0.345
2013-01-14,0.457,0.457
2013-01-15,0.36,0.36
2013-01-16,0.339,0.339
2013-01-17,0.496,0.496
2013-01-18,0.509,0.509
2013-01-19,0.363,0.363
2013-01-20,0.34,0.34
2013-01-21,0.329,0.329
2013-01-22,0.424,0.424
2013-01-23,0.311,0.311
2013-01-24,0.28,0.28
2013-01-25,1.36,1.36
2013-01-26,1.34,1.34
2013-01-27,0.63,0.63
2013-01-28,1.58,1.58
2013-01-29,2.61,2.61
2013-01-30,1.23,1.23
2013-01-31,1.13,1.13
2013-02-01,1.04,1.04
2013-02-02,0.786,0.786
2013-02-03,1.1,1.1
2013-02-04,0.775,0.775
2013-02-05,0.724,0.724
2013-02-06,0.614,0.614
2013-02-07,0.742,0.742
2013-02-08,0.544,0.544
2013-02-09,0.786,0.786
2013-02-10,1.83,1.83
2013-02-11,0.677,0.677
2013-02-12,0.583,0.583
2013-02-13,1.55,1.55
2013-02-14,0.736,0.736
2013-02-15,0.587,0.587
2013-02-16,0.533,0.533
2013-02-17,0.476,0.476
2013-02-18,0.42,0.42
2013-02-19,0.374,0.374
2013-02-20,0.333,0.333
2013-02-21,0.304,0.304
2013-02-22,0.273,0.273
2013-02-23,0.243,0.243
2013-02-24,0.218,0.218
2013-02-25,0.197,0.197
2013-02-26,0.178,0.178
2013-02-27,0.165,0.165
2013-02-28,0.153,0.153
2013-03-01,0.141,0.141
2013-03-02,0.131,0.131
2013-03-03,0.123,0.123
2013-03-04,0.119,0.119
2013-03-05,0.103,0.103
2013-03-06,0.094,0.094
2013-03-07,0.101,0.101
2013-03-08,0.086,0.086
2013-03-09,0.083,0.083
2013-03-10,0.103,0.103
2013-03-11,0.1,0.1
2013-03-12,0.092,0.092
2013-03-13,0.089,0.089
2013-03-14,0.084,0.084
2013-03-15,0.856,0.856
2013-03-16,0.403,0.403
2013-03-17,0.18,0.18
2013-03-18,0.156,0.156
2013-03-19,0.153,0.153
2013-03-20,0.151,0.151
2013-03-21,0.698,0.698
2013-03-22,0.703,0.703
2013-03-23,0.372,0.372
2013-03-24,0.353,0.353
2013-03-25,0.337,0.337
2013-03-26,0.304,0.304
2013-03-27,0.276,0.276
2013-03-28,0.26,0.26
2013-03-29,0.233,0.233
2013-03-30,0.213,0.213
2013-03-31,0.201,0.201
2013-04-01,0.187,0.187
2013-04-02,0.176,0.176
2013-04-03,0.158,0.158
2013-04-04,0.154,0.154
2013-04-05,0.149,0.149
2013-04-06,0.137,0.137
2013-04-07,0.133,0.133
2013-04-08,0.13,0.13
2013-04-09,0.121,0.121
2013-04-10,0.114,0.114
2013-04-11,0.127,0.127
2013-04-12,0.111,0.111
2013-04-13,0.147,0.147
2013-04-14,0.13,0.13
2013-04-15,0.112,0.112
2013-04-16,0.104,0.104
2013-04-17,0.099,0.099
2013-04-18,0.094,0.094
2013-04-19,0.085,0.085
2013-04-20,0.078,0.078
2013-04-21,0.085,0.085
2013-04-22,0.094,0.094
2013-04-23,0.08,0.08
2013-04-24,0.074,0.074
2013-04-25,0.072,0.072
2013-04-26,0.071,0.071
2013-04-27,0.07,0.07
2013-04-28,0.071,0.071
2013-04-29,0.067,0.067
2013-04-30,0.064,0.064
2013-05-01,0.061,0.061
2013-05-02,0.057,0.057
2013-05-03,0.058,0.058
2013-05-04,0.053,0.053
2013-05-05,0.053,0.053
2013-05-06,0.051,0.051
2013-05-07,0.058,0.058
2013-05-08,0.064,0.064
2013-05-09,0.079,0.079
2013-05-10,0.101,0.101
2013-05-11,0.091,0.091
2013-05-12,0.086,0.086
2013-05-13,0.075,0.075
2013-05-14,0.812,0.812
2013-05-15,0.154,0.154
2013-05-16,0.143,0.143
2013-05-17,0.131,0.131
2013-05-18,0.122,0.122
2013-05-19,0.122,0.122
2013-05-20,0.125,0.125
2013-05-21,0.126,0.126
2013-05-22,0.122,0.122
2013-05-23,0.106,0.106
2013-05-24,0.106,0.106
2013-05-25,0.1,0.1
2013-05-26,0.097,0.097
2013-05-27,0.173,0.173
2013-05-28,0.154,0.154
2013-05-29,0.131,0.131
2013-05-30,0.111,0.111
2013-05-31,0.1,0.1
2013-06-01,0.1,0.1
2013-06-02,0.096,0.096
2013-06-03,0.1,0.1
2013-06-04,0.105,0.105
2013-06-05,0.114,0.114
2013-06-06,0.117,0.117
2013-06-07,0.11,0.11
2013-06-08,0.088,0.088
2013-06-09,0.081,0.081
2013-06-10,0.086,0.086
2013-06-11,0.065,0.065
2013-06-12,0.056,0.056
2013-06-13,0.048,0.048
2013-06-14,0.051,0.051
2013-06-15,0.048,0.048
2013-06-16,0.048,0.048
2013-06-17,0.051,0.051
2013-06-18,0.06,0.06
2013-06-19,0.053,0.053
2013-06-20,0.052,0.052
2013-06-21,0.047,0.047
2013-06-22,0.046,0.046
2013-06-23,0.045,0.045
2013-06-24,0.044,0.044
2013-06-25,0.044,0.044
2013-06-26,0.044,0.044
2013-06-27,0.044,0.044
2013-06-28,0.044,0.044
2013-06-29,0.044,0.044
2013-06-30,0.044,0.044
2013-07-01,0.044,0.044
2013-07-02,0.045,0.045
2013-07-03,0.043,0.043
2013-07-04,0.042,0.042
2013-07-05,0.042,0.042
2013-07-06,0.043,0.043
2013-07-07,0.043,0.043
2013-07-08,0.042,0.042
2013-07-09,0.041,0.041
2013-07-10,0.041,0.041
2013-07-11,0.04,0.04
2013-07-12,0.041,0.041
2013-07-13,0.041,0.041
2013-07-14,0.04,0.04
2013-07-15,0.04,0.04
2013-07-16,0.04,0.04
2013-07-17,0.04,0.04
2013-07-18,0.04,0.04
2013-07-19,0.04,0.04
2013-07-20,0.04,0.04
2013-07-21,0.04,0.04
2013-07-22,0.04,0.04
2013-07-23,0.04,0.04
2013-07-24,0.042,0.042
2013-07-25,0.041,0.041
2013-07-26,0.04,0.04
2013-07-27,0.04,0.04
2013-07-28,0.041,0.041
2013-07-29,0.04,0.04
2013-07-30,0.04,0.04
2013-07-31,0.04,0.04
2013-08-01,0.04,0.04
2013-08-02,0.041,0.041
2013-08-03,0.042,0.042
2013-08-04,0.121,0.121
2013-08-05,0.212,0.212
2013-08-06,0.048,0.048
2013-08-07,0.045,0.045
2013-08-08,0.045,0.045
2013-08-09,0.044,0.044
2013-08-10,0.043,0.043
2013-08-11,0.043,0.043
2013-08-12,0.042,0.042
2013-08-13,0.042,0.042
2013-08-14,0.044,0.044
2013-08-15,0.045,0.045
2013-08-16,0.045,0.045
2013-08-17,0.061,0.061
2013-08-18,0.048,0.048
2013-08-19,0.045,0.045
2013-08-20,0.044,0.044
2013-08-21,0.044,0.044
2013-08-22,0.043,0.043
2013-08-23,0.044,0.044
2013-08-24,0.043,0.043
2013-08-25,0.043,0.043
2013-08-26,0.043,0.043
2013-08-27,0.043,0.043
2013-08-28,0.043,0.043
2013-08-29,0.043,0.043
2013-08-30,0.043,0.043
2013-08-31,0.042,0.042
2013-09-01,0.042,0.042
2013-09-02,0.042,0.042
2013-09-03,0.042,0.042
2013-09-04,0.042,0.042
2013-09-05,0.042,0.042
2013-09-06,0.043,0.043
2013-09-07,0.043,0.043
2013-09-08,0.043,0.043
2013-09-09,0.043,0.043
2013-09-10,0.042,0.042
2013-09-11,0.058,0.058
2013-09-12,0.048,0.048
2013-09-13,0.365,0.365
2013-09-14,0.137,0.137
2013-09-15,0.206,0.206
2013-09-16,0.171,0.171
2013-09-17,0.302,0.302
2013-09-18,0.279,0.279
2013-09-19,0.319,0.319
2013-09-20,0.296,0.296
2013-09-21,0.3,0.3
2013-09-22,0.292,0.292
2013-09-23,0.284,0.284
2013-09-24,0.269,0.269
2013-09-25,0.257,0.257
2013-09-26,0.246,0.246
2013-09-27,0.231,0.231
2013-09-28,0.224,0.224
2013-09-29,0.207,0.207
2013-09-30,0.194,0.194
2013-10-01,0.216,0.216
2013-10-02,0.233,0.233
2013-10-03,0.485,0.485
2013-10-04,0.368,0.368
2013-10-05,0.33,0.33
2013-10-06,0.329,0.329
2013-10-07,0.329,0.329
2013-10-08,0.349,0.349
2013-10-09,0.322,0.322
2013-10-10,0.293,0.293
2013-10-11,0.277,0.277
2013-10-12,0.275,0.275
2013-10-13,0.404,0.404
2013-10-14,0.371,0.371
2013-10-15,0.368,0.368
2013-10-16,0.414,0.414
2013-10-17,0.375,0.375
2013-10-18,0.394,0.394
2013-10-19,0.392,0.392
2013-10-20,0.407,0.407
2013-10-21,0.944,0.944
2013-10-22,1.12,1.12
2013-10-23,0.928,0.928
2013-10-24,0.984,0.984
2013-10-25,0.928,0.928
2013-10-26,0.954,0.954
2013-10-27,2.2,2.2
2013-10-28,1.65,1.65
2013-10-29,1.21,1.21
2013-10-30,1.09,1.09
2013-10-31,0.936,0.936
2013-11-01,0.834,0.834
2013-11-02,0.773,0.773
2013-11-03,1.1,1.1
2013-11-04,0.848,0.848
2013-11-05,0.868,0.868
2013-11-06,0.873,0.873
2013-11-07,0.828,0.828
2013-11-08,0.945,0.945
2013-11-09,1.48,1.48
2013-11-10,1.78,1.78
2013-11-11,2.06,2.06
2013-11-12,1.37,1.37
2013-11-13,1.13,1.13
2013-11-14,0.933,0.933
2013-11-15,0.784,0.784
2013-11-16,0.681,0.681
2013-11-17,0.6,0.6
2013-11-18,0.582,0.582
2013-11-19,0.487,0.487
2013-11-20,0.544,0.544
2013-11-21,0.425,0.425
2013-11-22,0.379,0.379
2013-11-23,0.348,0.348
2013-11-24,0.319,0.319
2013-11-25,0.291,0.291
2013-11-26,0.273,0.273
2013-11-27,0.256,0.256
2013-11-28,0.236,0.236
2013-11-29,0.217,0.217
2013-11-30,0.196,0.196
2013-12-01,0.178,0.178
2013-12-02,0.165,0.165
2013-12-03,0.152,0.152
2013-12-04,0.146,0.146
2013-12-05,0.131,0.131
2013-12-06,0.124,0.124
2013-12-07,0.124,0.124
2013-12-08,0.129,0.129
2013-12-09,0.109,0.109
2013-12-10,0.098,0.098
2013-12-11,0.089,0.089
2013-12-12,0.094,0.094
2013-12-13,0.12,0.12
2013-12-14,0.139,0.139
2013-12-15,0.32,0.32
2013-12-16,0.29,0.29
2013-12-17,0.28,0.28
2013-12-18,1.7,1.7
2013-12-19,0.756,0.756
2013-12-20,0.859,0.859
2013-12-21,0.893,0.893
2013-12-22,0.879,0.879
2013-12-23,2.66,2.66
2013-12-24,1.26,1.26
2013-12-25,1.05,1.05
2013-12-26,1.04,1.04
2013-12-27,0.85,0.85
2013-12-28,0.803,0.803
2013-12-29,1.16,1.16
2013-12-30,1.37,1.37
2013-12-31,1.11,1.11
2014-01-01,2.34,2.34
2014-01-02,1.21,1.21
2014-01-03,1.15,1.15
2014-01-04,0.938,0.938
2014-01-05,1.42,1.42
2014-01-06,0.961,0.961
2014-01-07,0.853,0.853
2014-01-08,1.1,1.1
2014-01-09,0.818,0.818
2014-01-10,0.855,0.855
2014-01-11,0.739,0.739
2014-01-12,0.946,0.946
2014-01-13,0.816,0.816
2014-01-14,0.841,0.841
2014-01-15,0.875,0.875
2014-01-16,1.01,1.01
2014-01-17,1.56,1.56
2014-01-18,1.59,1.59
2014-01-19,1.29,1.29
2014-01-20,1.15,1.15
2014-01-21,1.16,1.16
2014-01-22,0.972,0.972
2014-01-23,1.64,1.64
2014-01-24,2.64,2.64
2014-01-25,1.33,1.33
2014-01-26,1.73,1.73
2014-01-27,2.14,2.14
2014-01-28,2.07,2.07
2014-01-29,1.77,1.77
2014-01-30,1.3,1.3
2014-01-31,2.29,2.29
2014-02-01,1.47,1.47
2014-02-02,1.2,1.2
2014-02-03,2.5,2.5
2014-02-04,3.43,3.43
2014-02-05,2.28,2.28
2014-02-06,1.68,1.68
2014-02-07,1.58,1.58
2014-02-08,1.43,1.43
2014-02-09,1.19,1.19
2014-02-10,1.21,1.21
2014-02-11,1.3,1.3
2014-02-12,1.36,1.36
2014-02-13,1.16,1.16
2014-02-14,2.27,2.27
2014-02-15,1.19,1.19
2014-02-16,1.07,1.07
2014-02-17,1.34,1.34
2014-02-18,0.96,0.96
2014-02-19,0.97,0.97
2014-02-20,0.898,0.898
2014-02-21,0.849,0.849
2014-02-22,0.757,0.757
2014-02-23,0.708,0.708
2014-02-24,0.797,0.797
2014-02-25,0.648,0.648
2014-02-26,0.72,0.72
2014-02-27,0.85,0.85
2014-02-28,0.76,0.76
2014-03-01,0.728,0.728
2014-03-02,1.16,1.16
2014-03-03,1.51,1.51
2014-03-04,0.843,0.843
2014-03-05,0.737,0.737
2014-03-06,0.705,0.705
2014-03-07,0.623,0.623
2014-03-08,0.518,0.518
2014-03-09,0.451,0.451
2014-03-10,0.419,0.419
2014-03-11,0.391,0.391
2014-03-12,0.333,0.333
2014-03-13,0.302,0.302
2014-03-14,0.274,0.274
2014-03-15,0.248,0.248
2014-03-16,0.231,0.231
2014-03-17,0.22,0.22
2014-03-18,0.202,0.202
2014-03-19,0.187,0.187
2014-03-20,0.209,0.209
2014-03-21,0.22,0.22
2014-03-22,0.193,0.193
2014-03-23,0.172,0.172
2014-03-24,0.392,0.392
2014-03-25,0.239,0.239
2014-03-26,0.217,0.217
2014-03-27,0.206,0.206
2014-03-28,0.319,0.319
2014-03-29,0.264,0.264
2014-03-30,0.258,0.258
2014-03-31,0.278,0.278
2014-04-01,0.266,0.266
2014-04-02,0.259,0.259
2014-04-03,0.254,0.254
2014-04-04,0.243,0.243
2014-04-05,0.252,0.252
2014-04-06,0.579,0.579
2014-04-07,0.396,0.396
2014-04-08,0.335,0.335
2014-04-09,0.339,0.339
2014-04-10,0.332,0.332
2014-04-11,0.315,0.315
2014-04-12,0.3,0.3
2014-04-13,0.283,0.283
2014-04-14,0.265,0.265
2014-04-15,0.242,0.242
2014-04-16,0.226,0.226
2014-04-17,0.214,0.214
2014-04-18,0.204,0.204
2014-04-19,0.193,0.193
2014-04-20,0.263,0.263
2014-04-21,0.203,0.203
2014-04-22,0.216,0.216
2014-04-23,0.257,0.257
2014-04-24,0.193,0.193
2014-04-25,0.208,0.208
2014-04-26,0.593,0.593
2014-04-27,0.344,0.344
2014-04-28,0.306,0.306
2014-04-29,0.301,0.301
2014-04-30,0.304,0.304
2014-05-01,0.3,0.3
2014-05-02,0.271,0.271
2014-05-03,0.257,0.257
2014-05-04,0.243,0.243
2014-05-05,0.256,0.256
2014-05-06,0.239,0.239
2014-05-07,0.528,0.528
2014-05-08,0.485,0.485
2014-05-09,0.445,0.445
2014-05-10,0.346,0.346
2014-05-11,0.336,0.336
2014-05-12,0.343,0.343
2014-05-13,0.319,0.319
2014-05-14,0.303,0.303
2014-05-15,0.278,0.278
