,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1974-03-24,0.38390186,0.4033195,0.40405172,0.3543857,0.4187809,0.3597311,0.37352648,0.36437386,0.36196885,0.3946173,0.34806538,0.40065277,0.3795347,0.37978482,0.37823105,0.3840355,0.34682375,0.4073042,0.39408243,0.4302508
1974-03-25,0.39115787,0.39405614,0.3888211,0.41039568,0.42782348,0.38850638,0.4088224,0.37411413,0.37760016,0.39560488,0.36484772,0.4094954,0.4132982,0.40352827,0.39345074,0.4053176,0.36456734,0.4124659,0.3919843,0.40417758
1974-03-26,0.39470035,0.4075716,0.3777088,0.40490934,0.3932891,0.38034025,0.37814596,0.38000765,0.36878088,0.40219095,0.39107716,0.4151822,0.38191307,0.39106163,0.39469457,0.39275065,0.38445422,0.40833193,0.3911256,0.4109037
1974-03-27,0.3833735,0.37385407,0.41140258,0.39458457,0.4520358,0.35370392,0.37735602,0.38756844,0.38162994,0.3966148,0.36069685,0.398043,0.4154347,0.3519372,0.40151733,0.4168202,0.33718926,0.43659353,0.37808636,0.41662747
1974-03-28,0.3632819,0.3993209,0.3567344,0.38639125,0.37970805,0.38079798,0.36737785,0.32403138,0.33892712,0.38075247,0.38429505,0.41709638,0.36561498,0.3447279,0.3740577,0.3913196,0.37592852,0.36195648,0.38357365,0.38327986
1974-03-29,0.37360823,0.41505122,0.36671403,0.36898923,0.34886554,0.35767186,0.36144567,0.36347547,0.3464016,0.39605585,0.40438432,0.41065305,0.3191829,0.34320354,0.3431533,0.3499414,0.38734737,0.3930296,0.3551984,0.4130753
1974-03-30,0.35281545,0.37589338,0.36206636,0.36683938,0.3620774,0.33823505,0.37347507,0.3344622,0.3507301,0.3949546,0.39077735,0.3570203,0.35146818,0.38723305,0.3590582,0.34777758,0.39038247,0.3970826,0.3728567,0.4027678
1974-03-31,0.36332676,0.34481928,0.3842157,0.31916958,0.33234176,0.32895142,0.33010295,0.35739496,0.32147065,0.36428818,0.3523478,0.32595098,0.36658165,0.3870787,0.3388971,0.3367883,0.35439447,0.36889148,0.36774552,0.3775954
1974-04-01,0.36503726,0.3625322,0.36546484,0.32881173,0.33251137,0.33322483,0.34510976,0.36045876,0.3238177,0.35143822,0.34878218,0.33726567,0.36579865,0.38886672,0.34133732,0.3418567,0.34143946,0.35792246,0.35662872,0.36752078
1974-04-02,0.36814684,0.34996614,0.36341333,0.3243633,0.32705122,0.33697978,0.34601307,0.34713215,0.33790025,0.3565277,0.3531586,0.3359192,0.35737884,0.37522665,0.34566444,0.33579502,0.35026988,0.3543373,0.3516246,0.37295774
